Dataset:              Demersal Abundance - Raw Data By Trawl and Taxon
File Name:            CP_DEM_A.txt
Date Created:         02Dec1998
# Variables:          6
# Header Records:     16
# Data Records:       2506
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              TR_REP       Trawl replicate number
              DATE         Sample collection date (YYMMDD)
              COD_EMAP     Carolinian Province Office Taxa Code
              ABUNDANC     Abundance of taxon
              QACODE_T     Trawl QC code

STA_NAME;TR_REP;DATE;COD_EMAP;ABUNDANC;QACODE_T
CP94MI_;02;940725;PARADENT;1; 
CP94MI_;02;940725;POMASALT;1; 
CP94MI_;02;940725;SELEVOME;1; 
CP94MI_;02;940725;STENCAPR;1; 
CP94MI_;02;940725;SYNOFOET;1; 
CP94RC_;01;940727;CALLSAPI;1; 
CP94RC_;01;940727;MONAHISP;1; 
CP94RC_;02;940727;LAGORHOM;1; 
CP94RC_;02;940727;MONAHISP;1; 
CP94ZI_;01;940726;BREVTYRA;2; 
CP94ZI_;01;940726;CALLSAPI;15; 
CP94ZI_;01;940726;ETROCROS;1; 
CP94ZI_;01;940726;HIPPEREC;1; 
CP94ZI_;01;940726;ILLEILLE;9; 
CP94ZI_;01;940726;LAGORHOM;5; 
CP94ZI_;01;940726;LEIOXANT;4; 
CP94ZI_;01;940726;MICRUNDU;2; 
CP94ZI_;01;940726;MONAHISP;3; 
CP94ZI_;01;940726;PARADENT;1; 
CP94ZI_;01;940726;PENAAZTE;34; 
CP94ZI_;01;940726;PENASETI;19; 
CP94ZI_;01;940726;SELEVOME;3; 
CP94ZI_;02;940726;CALLSAPI;1; 
CP94ZI_;02;940726;CARALATU;1; 
CP94ZI_;02;940726;EUCIARGE;1; 
CP94ZI_;02;940726;ILLEILLE;3; 
CP94ZI_;02;940726;LAGORHOM;12; 
CP94ZI_;02;940726;MONAHISP;1; 
CP94ZI_;02;940726;PENAAZTE;4; 
CP94ZI_;02;940726;PENASETI;2; 
CP94ZI_;02;940726;SCOMMACU;1; 
CP95101;01;950810;ANCHMITC;1; 
CP95101;01;950810;BREVTYRA;13; 
CP95101;01;950810;CALLSAPI;17; 
CP95101;01;950810;LEIOXANT;14; 
CP95101;01;950810;MICRUNDU;25; 
CP95101;01;950810;MOROSAXA;3; 
CP95101;01;950810;PARALETH;1; 
CP95101;02;950810;CALLSAPI;17; 
CP95101;02;950810;LEIOXANT;4; 
CP95101;02;950810;MICRUNDU;34; 
CP95102;01;950808;LEPOGIBB;1; 
CP95102;02;950808;LEPOGIBB;1; 
CP95103;01;950809;AMEICATU;2; 
CP95103;01;950809;LEPOGIBB;2; 
CP95103;01;950809;MICRUNDU;2; 
CP95103;01;950809;MOROAMER;77; 
CP95103;01;950809;PERCFLAV;1; 
CP95103;02;950809;MOROAMER;45; 
CP95104;01;950811;CALLSAPI;3; 
CP95104;01;950811;LEIOXANT;4; 
CP95104;01;950811;MICRUNDU;14; 
CP95104;01;950811;TRINMACU;1; 
CP95104;02;950811;CALLSAPI;20; 
CP95104;02;950811;LEIOXANT;66; 
CP95104;02;950811;MICRUNDU;261; 
CP95105;01;950810;CALLSAPI;12; 
CP95105;01;950810;CYNOREGA;2; 
CP95105;01;950810;LEIOXANT;91; 
CP95105;01;950810;MICRUNDU;115; 
CP95105;01;950810;PARADENT;3; 
CP95105;01;950810;PENAAZTE;1; 
CP95105;01;950810;TRINMACU;1; 
CP95105;02;950810;ANCHMITC;1; 
CP95105;02;950810;ARCHPROB;1; 
CP95105;02;950810;BAIRCHRY;1; 
CP95105;02;950810;CALLSAPI;9; 
CP95105;02;950810;LEIOXANT;105; 
CP95105;02;950810;MICRUNDU;119; 
CP95105;02;950810;PARADENT;1; 
CP95105;02;950810;PARALETH;1; 
CP95105;02;950810;PENAAZTE;1; 
CP95106;01;950810;ANCHMITC;5; 
CP95106;01;950810;CALLSAPI;10; 
CP95106;01;950810;CYNOREGA;1; 
CP95106;01;950810;LEIOXANT;32; 
CP95106;01;950810;MICRUNDU;75; 
CP95106;01;950810;PARADENT;1; 
CP95106;01;950810;PENAAZTE;3; 
CP95106;01;950810;TRINMACU;1; 
CP95106;02;950810;ANCHMITC;2; 
CP95106;02;950810;CALLSAPI;56; 
CP95106;02;950810;CYNOREGA;1; 
CP95106;02;950810;LEIOXANT;150; 
CP95106;02;950810;MICRUNDU;148; 
CP95106;02;950810;MUGICEPH;1; 
CP95106;02;950810;PARADENT;3; 
CP95107;01;950811;CALLSAPI;4; 
CP95107;01;950811;LEIOXANT;15; 
CP95107;01;950811;MICRUNDU;3; 
CP95107;02;950811;CALLSAPI;5; 
CP95107;02;950811;LEIOXANT;47; 
CP95107;02;950811;MICRUNDU;9; 
CP95107;02;950811;PARALETH;1; 
CP95108;01;950809;CALLSAPI;17; 
CP95108;01;950809;LEIOXANT;50; 
CP95108;01;950809;MICRUNDU;26; 
CP95108;01;950809;MOROAMER;16; 
CP95108;01;950809;MOROSAXA;1; 
CP95108;01;950809;PERCFLAV;1; 
CP95108;01;950809;TRINMACU;1; 
CP95108;02;950809;LEIOXANT;3; 
CP95108;02;950809;MICRUNDU;1; 
CP95108;02;950809;MOROAMER;1; 
CP95108;02;950809;TRINMACU;1; 
CP95109;01;950813;ANCHMITC;1; 
CP95109;01;950813;BAIRCHRY;1; 
CP95109;01;950813;CALLSAPI;21; 
CP95109;01;950813;LEIOXANT;6; 
CP95109;01;950813;MICRUNDU;10; 
CP95109;01;950813;PARALETH;1; 
CP95109;02;950813;AMEICATU;1; 
CP95109;02;950813;CALLSAPI;17; 
CP95109;02;950813;LEIOXANT;6; 
CP95109;02;950813;MICRUNDU;23; 
CP95109;02;950813;MOROAMER;2; 
CP95109;02;950813;PERCFLAV;1; 
CP95109;02;950813;TRINMACU;1; 
CP95110;01;950813;CALLSAPI;15; 
CP95110;01;950813;LEIOXANT;13; 
CP95110;01;950813;MICRUNDU;23; 
CP95110;01;950813;MOROAMER;2; 
CP95110;01;950813;PARALETH;2; 
CP95110;02;950813;CALLSAPI;12; 
CP95110;02;950813;LEIOXANT;2; 
CP95110;02;950813;MICRUNDU;11; 
CP95110;02;950813;MOROAMER;1; 
CP95110;02;950813;PARALETH;2; 
CP95111;01;950813;CALLSAPI;5; 
CP95111;01;950813;LEIOXANT;13; 
CP95111;01;950813;LEPOGIBB;3; 
CP95111;01;950813;MICRUNDU;39; 
CP95111;01;950813;MOROAMER;1; 
CP95111;02;950813;CALLSAPI;4; 
CP95111;02;950813;LEIOXANT;23; 
CP95111;02;950813;LEPOGIBB;4; 
CP95111;02;950813;LEPOMACR;1; 
CP95111;02;950813;MICRUNDU;22; 
CP95111;02;950813;PERCFLAV;3; 
CP95111;02;950813;TRINMACU;1; 
CP95112;01;950812;BAIRCHRY;1; 
CP95112;01;950812;CALLSAPI;2; 
CP95112;01;950812;CYNOREGA;1; 
CP95112;01;950812;LEIOXANT;62; 
CP95112;01;950812;MICRUNDU;54; 
CP95112;01;950812;ORTHCHRY;2; 
CP95112;01;950812;PARADENT;1; 
CP95112;02;950812;CALLSAPI;4; 
CP95112;02;950812;LEIOXANT;52; 
CP95112;02;950812;MICRUNDU;25; 
CP95112;02;950812;PARADENT;1; 
CP95112;02;950812;PENAAZTE;1; 
CP95112;02;950812;PRIOEVOL;1; 
CP95112;02;950812;SELEVOME;1; 
CP95113;01;950812;LOLLBREV;2; 
CP95113;01;950812;ORTHCHRY;6; 
CP95113;01;950812;PARADENT;3; 
CP95113;01;950812;TRINMACU;1; 
CP95113;02;950812;CALLSAPI;1; 
CP95113;02;950812;ORTHCHRY;3; 
CP95113;02;950812;PARADENT;1; 
CP95114;01;950720;LEIOXANT;10; 
CP95114;01;950720;MICRUNDU;46; 
CP95114;02;950720;BREVTYRA;1; 
CP95114;02;950720;LEIOXANT;7; 
CP95114;02;950720;MICRUNDU;23; 
CP95115;01;950726;LEIOXANT;2; 
CP95115;01;950726;LOLLBREV;4; 
CP95115;01;950726;MICRUNDU;7; 
CP95115;01;950726;ORTHCHRY;1; 
CP95115;01;950726;PARADENT;1; 
CP95115;02;950726;CHAEFABE;1; 
CP95115;02;950726;LEIOXANT;4; 
CP95115;02;950726;LOLLBREV;2; 
CP95115;02;950726;MICRUNDU;13; 
CP95115;02;950726;TRINMACU;1; 
CP95116;01;950718;CYNOREGA;1; 
CP95116;01;950718;LEIOXANT;4; 
CP95116;01;950718;MICRUNDU;90; 
CP95116;01;950718;PENAAZTE;1; 
CP95116;02;950718;CALLSIMI;1; 
CP95116;02;950718;LEIOXANT;3; 
CP95116;02;950718;MICRUNDU;121; 
CP95116;02;950718;PARALETH;1; 
CP95117;01;950721;ANCHMITC;2; 
CP95117;01;950721;CALLSAPI;1; 
CP95117;02;950721;CALLSAPI;1; 
CP95117;02;950721;CYNOREGA;6; 
CP95117;02;950721;LEIOXANT;24; 
CP95117;02;950721;LOLLBREV;2; 
CP95117;02;950721;MICRUNDU;37; 
CP95117;02;950721;PENAAZTE;1; 
CP95117;02;950721;PEPRALEP;1; 
CP95118;01;950711;BAIRCHRY;2; 
CP95118;01;950711;CALLSAPI;1; 
CP95118;01;950711;CYNOREGA;1; 
CP95118;01;950711;MICRUNDU;7; 
CP95118;01;950711;PENAAZTE;11; 
CP95118;01;950711;PEPRALEP;1; 
CP95118;02;950711;ANCHMITC;2; 
CP95118;02;950711;BAIRCHRY;1; 
CP95118;02;950711;CARAHIPP;1; 
CP95118;02;950711;LEIOXANT;1; 
CP95118;02;950711;MICRUNDU;5; 
CP95118;02;950711;PENAAZTE;11; 
CP95118;02;950711;PEPRALEP;4; 
CP95119;01;950711;ANCHMITC;2; 
CP95119;01;950711;LEIOXANT;1; 
CP95119;01;950711;MICRUNDU;2; 
CP95119;01;950711;PEPRALEP;1; 
CP95119;02;950711;ANCHMITC;1; 
CP95119;02;950711;CYNOREGA;18; 
CP95119;02;950711;LEIOXANT;43; 
CP95119;02;950711;MICRUNDU;46; 
CP95119;02;950711;PEPRALEP;3; 
CP95120;01;950719;LEIOXANT;1; 
CP95120;01;950719;MICRUNDU;1; 
CP95120;02;950719;BAIRCHRY;1; 
CP95120;02;950719;LEIOXANT;24; 
CP95120;02;950719;MICRUNDU;3; 
CP95121;01;950719; ;0; 
CP95121;02;950719; ;0; 
CP95122;01;950719; ;0; 
CP95122;02;950719; ;0; 
CP95123;01;950726;LEIOXANT;5; 
CP95123;01;950726;LOLLBREV;1; 
CP95123;01;950726;MICRUNDU;5; 
CP95123;01;950726;ORTHCHRY;1; 
CP95123;02;950726;LOLLBREV;1; 
CP95123;02;950726;MICRUNDU;4; 
CP95123;02;950726;PARADENT;1; 
CP95123;02;950726;TRINMACU;1; 
CP95124;01;950718;LEIOXANT;13; 
CP95124;01;950718;MICRUNDU;66; 
CP95124;02;950718;LEIOXANT;13; 
CP95124;02;950718;MICRUNDU;52; 
CP95125;01;950712;BAIRCHRY;5; 
CP95125;01;950712;CALLSAPI;1; 
CP95125;01;950712;CYNOREGA;8; 
CP95125;01;950712;LEIOXANT;54; 
CP95125;01;950712;MICRUNDU;59; 
CP95125;01;950712;ORTHCHRY;1; 
CP95125;01;950712;PARADENT;1; 
CP95125;01;950712;PENAAZTE;10; 
CP95125;01;950712;PEPRALEP;2; 
CP95125;02;950712;BAIRCHRY;3; 
CP95125;02;950712;CYNOREGA;3; 
CP95125;02;950712;LEIOXANT;10; 
CP95125;02;950712;MICRUNDU;42; 
CP95125;02;950712;PARADENT;3; 
CP95125;02;950712;PENAAZTE;6; 
CP95125;02;950712;PEPRALEP;1; 
CP95126;01;950712;LAGORHOM;2; 
CP95126;01;950712;LEIOXANT;22; 
CP95126;01;950712;MICRUNDU;31; 
CP95126;01;950712;PENAAZTE;1; 
CP95126;01;950712;SPHOMACU;1; 
CP95126;02;950712;BREVTYRA;1; 
CP95126;02;950712;CALLSAPI;2; 
CP95126;02;950712;LEIOXANT;49; 
CP95126;02;950712;MICRUNDU;69; 
CP95126;02;950712;MOROAMER;1; 
CP95126;02;950712;PENAAZTE;1; 
CP95127;01;950712;CALLSAPI;1; 
CP95127;01;950712;LEIOXANT;19; 
CP95127;01;950712;MICRUNDU;140; 
CP95127;01;950712;PARADENT;3; 
CP95127;01;950712;TRINMACU;1; 
CP95127;02;950712;CALLSAPI;2; 
CP95127;02;950712;LEIOXANT;19; 
CP95127;02;950712;MICRUNDU;73; 
CP95127;02;950712;PARADENT;1; 
CP95127;02;950712;PEPRALEP;1; 
CP95128;01;950718;ANCHMITC;1; 
CP95128;01;950718;CALLSAPI;2; 
CP95128;01;950718;CYNOREGA;1; 
CP95128;01;950718;LAGORHOM;1; 
CP95128;01;950718;LEIOXANT;90; 
CP95128;01;950718;MICRUNDU;110; 
CP95128;01;950718;PARALETH;1; 
CP95128;01;950718;PENAAZTE;11; 
CP95128;01;950718;PEPRALEP;3; 
CP95128;02;950718;ANCHMITC;4; 
CP95128;02;950718;BREVTYRA;1; 
CP95128;02;950718;CALLSAPI;2; 
CP95128;02;950718;LEIOXANT;124; 
CP95128;02;950718;MICRUNDU;162; 
CP95128;02;950718;PENAAZTE;14; 
CP95128;02;950718;PEPRALEP;6; 
CP95128;02;950718;POMASALT;1; 
CP95128;02;950718;TRINMACU;1; 
CP95129;01;950718;CALLSAPI;13; 
CP95129;01;950718;CYNOREGA;1; 
CP95129;01;950718;LAGORHOM;7; 
CP95129;01;950718;LEIOXANT;14; 
CP95129;01;950718;MICRUNDU;182; 
CP95129;01;950718;PARADENT;3; 
CP95129;01;950718;PENAAZTE;62; 
CP95129;01;950718;PEPRALEP;2; 
CP95129;01;950718;TRINMACU;3; 
CP95129;02;950718;CALLSAPI;4; 
CP95129;02;950718;CARAHIPP;1; 
CP95129;02;950718;CYNOREGA;1; 
CP95129;02;950718;LAGORHOM;8; 
CP95129;02;950718;LEIOXANT;13; 
CP95129;02;950718;MICRUNDU;222; 
CP95129;02;950718;PARALETH;1; 
CP95129;02;950718;PENAAZTE;91; 
CP95129;02;950718;PEPRALEP;2; 
CP95129;02;950718;SYNOFOET;1; 
CP95129;02;950718;TRINMACU;2; 
CP95130;01;950725;CYNOREGA;5; 
CP95130;01;950725;LEIOXANT;27; 
CP95130;01;950725;LOLLBREV;3; 
CP95130;01;950725;MICRUNDU;48; 
CP95130;01;950725;MONAHISP;3; 
CP95130;01;950725;ORTHCHRY;11; 
CP95130;01;950725;PENAAZTE;3; 
CP95130;01;950725;PEPRTRIA;4; 
CP95130;01;950725;SYMPPLAG;9; 
CP95130;02;950725;BAIRCHRY;1; 
CP95130;02;950725;CALLSAPI;1; 
CP95130;02;950725;CHAEFABE;1; 
CP95130;02;950725;CHILSCHO;1; 
CP95130;02;950725;CYNOREGA;2; 
CP95130;02;950725;LAGORHOM;1; 
CP95130;02;950725;LEIOXANT;23; 
CP95130;02;950725;LOLLBREV;2; 
CP95130;02;950725;MICRUNDU;32; 
CP95130;02;950725;MONAHISP;1; 
CP95130;02;950725;ORTHCHRY;6; 
CP95130;02;950725;SYMPCIVI;2; 
CP95130;02;950725;SYMPPLAG;4; 
CP95131;01;950725;CYNOREGA;4; 
CP95131;01;950725;LEIOXANT;4; 
CP95131;01;950725;MICRUNDU;14; 
CP95131;01;950725;PENAAZTE;2; 
CP95131;01;950725;PEPRALEP;6; 
CP95131;01;950725;PEPRTRIA;1; 
CP95131;02;950725;CALLSAPI;2; 
CP95131;02;950725;LEIOXANT;6; 
CP95131;02;950725;LOLLBREV;2; 
CP95131;02;950725;MICRUNDU;7; 
CP95131;02;950725;PARADENT;3; 
CP95131;02;950725;PARALETH;1; 
CP95131;02;950725;PENAAZTE;1; 
CP95131;02;950725;PEPRALEP;3; 
CP95132;01;950723;CALLSIMI;1; 
CP95132;01;950723;LAGORHOM;3; 
CP95132;01;950723;ORTHCHRY;3; 
CP95132;02;950723; ;0; 
CP95133;01;950723;CALLSAPI;1; 
CP95133;01;950723;LAGORHOM;1; 
CP95133;01;950723;STENCAPR;2; 
CP95133;02;950723;CALLSAPI;1; 
CP95133;02;950723;MONAHISP;1; 
CP95133;02;950723;ORTHCHRY;1; 
CP95133;02;950723;STENCAPR;3; 
CP95133;02;950723;TAUTONIT;1; 
CP95134;01;950720;CALLSAPI;16; 
CP95134;01;950720;CYNOREGA;8; 
CP95134;01;950720;LAGORHOM;1; 
CP95134;01;950720;LEIOXANT;20; 
CP95134;01;950720;MICRUNDU;98; 
CP95134;01;950720;PARADENT;1; 
CP95134;01;950720;PARALETH;4; 
CP95134;01;950720;PENAAZTE;2; 
CP95134;01;950720;PEPRALEP;1; 
CP95134;02;950720;BAIRCHRY;1; 
CP95134;02;950720;CALLSAPI;19; 
CP95134;02;950720;CYNOREGA;5; 
CP95134;02;950720;LAGORHOM;8; 
CP95134;02;950720;LEIOXANT;15; 
CP95134;02;950720;MICRUNDU;93; 
CP95134;02;950720;OPISOGLI;1; 
CP95134;02;950720;PARADENT;1; 
CP95134;02;950720;PARALETH;1; 
CP95134;02;950720;PENAAZTE;2; 
CP95135;01;950724;ARCHPROB;1; 
CP95135;01;950724;CALLSAPI;1; 
CP95135;01;950724;LAGORHOM;1; 
CP95135;01;950724;PRIOSCIT;1; 
CP95135;02;950724;PARADENT;1; 
CP95136;01;950815;CYNOREGA;1; 
CP95136;01;950815;LEIOXANT;44; 
CP95136;01;950815;MICRUNDU;22; 
CP95136;01;950815;PARADENT;1; 
CP95136;01;950815;PENAAZTE;1; 
CP95136;02;950815;LEIOXANT;15; 
CP95136;02;950815;MICRUNDU;15; 
CP95136;02;950815;PENAAZTE;1; 
CP95136;02;950815;PENASETI;1; 
CP95137;00;.; ;.; 
CP95138;01;950822;CALLSAPI;3; 
CP95138;01;950822;CHAEFABE;1; 
CP95138;01;950822;LAGORHOM;13; 
CP95138;01;950822;LEIOXANT;133; 
CP95138;01;950822;MICRUNDU;23; 
CP95138;01;950822;PARADENT;1; 
CP95138;01;950822;PARALETH;2; 
CP95138;01;950822;PENAAZTE;2; 
CP95138;02;950822;CALLSAPI;2; 
CP95138;02;950822;LAGORHOM;6; 
CP95138;02;950822;LEIOXANT;86; 
CP95138;02;950822;MICRUNDU;6; 
CP95138;02;950822;PARALETH;1; 
CP95138;02;950822;PENAAZTE;1; 
CP95138;02;950822;TRINMACU;1; 
CP95139;01;950814;LEIOXANT;24; 
CP95139;01;950814;MICRUNDU;2; 
CP95139;01;950814;PENASETI;1; 
CP95139;02;950814;LEIOXANT;14; 
CP95139;02;950814;MICRUNDU;3; 
CP95139;02;950814;PARALETH;1; 
CP95139;02;950814;PENASETI;2; 
CP95140;01;950814;BAIRCHRY;1; 
CP95140;01;950814;LAGORHOM;4; 
CP95140;01;950814;LEIOXANT;29; 
CP95140;01;950814;MICRUNDU;1; 
CP95140;01;950814;PENASETI;1; 
CP95140;02;950814;CALLSAPI;2; 
CP95140;02;950814;LAGORHOM;18; 
CP95140;02;950814;LEIOXANT;36; 
CP95140;02;950814;MICRUNDU;2; 
CP95141;01;950801;BAIRCHRY;1; 
CP95141;01;950801;CALLSAPI;2; 
CP95141;01;950801;CALLSIMI;5; 
CP95141;01;950801;LAGORHOM;56; 
CP95141;01;950801;LEIOXANT;19; 
CP95141;01;950801;LOLLBREV;1; 
CP95141;01;950801;MICRUNDU;1; 
CP95141;01;950801;MONAHISP;5; 
CP95141;01;950801;PENAAZTE;2; 
CP95141;02;950801;ALUTSCHO;1; 
CP95141;02;950801;CALLSAPI;3; 
CP95141;02;950801;CALLSIMI;9; 
CP95141;02;950801;CHAEFABE;1; 
CP95141;02;950801;ETROCROS;1; 
CP95141;02;950801;LAGORHOM;65; 
CP95141;02;950801;LEIOXANT;28; 
CP95141;02;950801;LOLLBREV;1; 
CP95141;02;950801;MICRUNDU;9; 
CP95141;02;950801;MONAHISP;4; 
CP95141;02;950801;ORTHCHRY;1; 
CP95141;02;950801;PENAAZTE;3; 
CP95141;02;950801;SELEVOME;1; 
CP95142;01;950802;ALUTSCHO;2; 
CP95142;01;950802;ANCYQUAD;1; 
CP95142;01;950802;CALLSAPI;1; 
CP95142;01;950802;CALLSIMI;6; 
CP95142;01;950802;CHAEFABE;2; 
CP95142;01;950802;ETROCROS;1; 
CP95142;01;950802;LAGORHOM;73; 
CP95142;01;950802;LEIOXANT;9; 
CP95142;01;950802;LOLLBREV;2; 
CP95142;01;950802;MICRUNDU;26; 
CP95142;01;950802;MONAHISP;4; 
CP95142;01;950802;MUGICEPH;2; 
CP95142;01;950802;ORTHCHRY;1; 
CP95142;01;950802;PARALETH;1; 
CP95142;01;950802;POMASALT;1; 
CP95142;01;950802;SYNOFOET;1; 
CP95142;02;950802;CALLSAPI;4; 
CP95142;02;950802;CALLSIMI;14; 
CP95142;02;950802;CHAEFABE;3; 
CP95142;02;950802;LAGORHOM;62; 
CP95142;02;950802;LEIOXANT;17; 
CP95142;02;950802;LOLLBREV;4; 
CP95142;02;950802;MICRUNDU;31; 
CP95142;02;950802;MUGICURE;6; 
CP95142;02;950802;ORTHCHRY;1; 
CP95142;02;950802;STENCAPR;1; 
CP95143;01;950801;CALLSAPI;2; 
CP95143;01;950801;CALLSIMI;2; 
CP95143;01;950801;LAGORHOM;76; 
CP95143;01;950801;LEIOXANT;5; 
CP95143;01;950801;MONAHISP;1; 
CP95143;01;950801;ORTHCHRY;3; 
CP95143;01;950801;PENAAZTE;1; 
CP95143;02;950801;CALLSAPI;6; 
CP95143;02;950801;HIPPEREC;1; 
CP95143;02;950801;LAGORHOM;103; 
CP95143;02;950801;LEIOXANT;5; 
CP95143;02;950801;ORTHCHRY;4; 
CP95144;01;950731;ANCYQUAD;1; 
CP95144;01;950731;CALLSAPI;1; 
CP95144;01;950731;CHILSCHO;1; 
CP95144;01;950731;LAGORHOM;42; 
CP95144;01;950731;MICRUNDU;1; 
CP95144;02;950731;CALLSAPI;2; 
CP95144;02;950731;ETROCROS;1; 
CP95144;02;950731;LAGORHOM;39; 
CP95144;02;950731;MICRUNDU;1; 
CP95144;02;950731;MONAHISP;1; 
CP95144;02;950731;OPSATAU_;2; 
CP95144;02;950731;STENCAPR;1; 
CP95144;02;950731;SYNOFOET;1; 
CP95145;01;950731;CALLSAPI;10; 
CP95145;01;950731;LAGORHOM;49; 
CP95145;01;950731;MICRUNDU;7; 
CP95145;01;950731;MONAHISP;1; 
CP95145;01;950731;OPSATAU_;1; 
CP95145;01;950731;PENAAZTE;90; 
CP95145;01;950731;PENASETI;30; 
CP95145;01;950731;SYNOFOET;3; 
CP95145;02;950731;CALLSAPI;5; 
CP95145;02;950731;LAGORHOM;56; 
CP95145;02;950731;MICRUNDU;7; 
CP95145;02;950731;MONAHISP;1; 
CP95145;02;950731;OPSATAU_;2; 
CP95145;02;950731;ORTHCHRY;1; 
CP95145;02;950731;PARALETH;1; 
CP95145;02;950731;PENAAZTE;76; 
CP95145;02;950731;PENASETI;28; 
CP95145;02;950731;SELEVOME;1; 
CP95145;02;950731;SYNOFOET;3; 
CP95146;01;950707;ARCHPROB;1; 
CP95146;01;950707;CALLSAPI;1; 
CP95146;01;950707;MICRUNDU;14; 
CP95146;01;950707;ORTHCHRY;1; 
CP95146;01;950707;PENAAZTE;1; 
CP95146;01;950707;STELLANC;2; 
CP95146;01;950707;TRINMACU;4; 
CP95146;02;950707;CALLSAPI;2; 
CP95146;02;950707;DASYAMER;2; 
CP95146;02;950707;MICRUNDU;10; 
CP95146;02;950707;ORTHCHRY;2; 
CP95146;02;950707;PARADENT;1; 
CP95146;02;950707;PARALETH;1; 
CP95146;02;950707;PENAAZTE;1; 
CP95146;02;950707;TRINMACU;11; 
CP95147;01;950707;CALLSAPI;52; 
CP95147;01;950707;MICRUNDU;15; 
CP95147;01;950707;PARALETH;1; 
CP95147;01;950707;TRINMACU;10; 
CP95147;02;950707;BREVTYRA;13; 
CP95147;02;950707;CALLSAPI;3; 
CP95147;02;950707;CYNOREGA;3; 
CP95147;02;950707;MICRUNDU;1; 
CP95148;01;950709;LAGORHOM;1; 
CP95148;01;950709;PARALETH;1; 
CP95148;02;950709;CALLSAPI;1; 
CP95148;02;950709;LAGORHOM;3; 
CP95148;02;950709;PARADENT;1; 
CP95148;02;950709;PRIOSCIT;1; 
CP95149;01;950818;ALOSAEST;1; 
CP95149;01;950818;ANCHMITC;1; 
CP95149;01;950818;CALLSAPI;1; 
CP95149;01;950818;CYNOREGA;7; 
CP95149;01;950818;DASYAMER;2; 
CP95149;01;950818;MICRUNDU;1; 
CP95149;01;950818;PARALETH;3; 
CP95149;01;950818;PENASETI;850; 
CP95149;01;950818;PEPRALEP;1; 
CP95149;01;950818;SYMPPLAG;1; 
CP95149;01;950818;TRINMACU;4; 
CP95149;02;950818;CYNOREGA;3; 
CP95149;02;950818;MICRUNDU;3; 
CP95149;02;950818;PENASETI;380; 
CP95149;02;950818;STELLANC;1; 
CP95149;02;950818;TRINMACU;14; 
CP95150;01;950818;CALLSAPI;2; 
CP95150;01;950818;LEIOXANT;32; 
CP95150;01;950818;PENASETI;88; 
CP95150;01;950818;TRINMACU;1; 
CP95150;02;950818;ANCHMITC;1; 
CP95150;02;950818;BREVTYRA;2; 
CP95150;02;950818;LEIOXANT;28; 
CP95150;02;950818;PENASETI;7; 
CP95150;02;950818;POMASALT;1; 
CP95151;01;950802;BAGRMARI;2; 
CP95151;01;950802;BREVTYRA;1; 
CP95151;01;950802;CALLSAPI;3; 
CP95151;01;950802;CHAEFABE;4; 
CP95151;01;950802;CYNOREGA;6; 
CP95151;01;950802;LOLLBREV;2; 
CP95151;01;950802;MICRUNDU;19; 
CP95151;01;950802;PARADENT;1; 
CP95151;01;950802;PENAAZTE;24; 
CP95151;01;950802;PENASETI;15; 
CP95151;01;950802;SYMPPLAG;3; 
CP95151;01;950802;TRINMACU;1; 
CP95151;02;950802;BAGRMARI;1; 
CP95151;02;950802;BAIRCHRY;2; 
CP95151;02;950802;CHAEFABE;7; 
CP95151;02;950802;CYNOREGA;9; 
CP95151;02;950802;LEIOXANT;7; 
CP95151;02;950802;LOLLBREV;2; 
CP95151;02;950802;MENTAMER;2; 
CP95151;02;950802;MICRUNDU;11; 
CP95151;02;950802;PENAAZTE;13; 
CP95151;02;950802;PENASETI;12; 
CP95151;02;950802;STELLANC;5; 
CP95151;02;950802;SYMPPLAG;2; 
CP95152;01;950802;ANCHMITC;1; 
CP95152;01;950802;CALLSIMI;4; 
CP95152;01;950802;CHAEFABE;2; 
CP95152;01;950802;CYNOREGA;5; 
CP95152;01;950802;LOLLBREV;6; 
CP95152;01;950802;MICRUNDU;8; 
CP95152;01;950802;OPSATAU_;1; 
CP95152;01;950802;PENAAZTE;27; 
CP95152;01;950802;PENASETI;44; 
CP95152;01;950802;SELEVOME;1; 
CP95152;01;950802;STELLANC;1; 
CP95152;01;950802;SYMPPLAG;3; 
CP95152;01;950802;TRINMACU;1; 
CP95152;02;950802;BAGRMARI;1; 
CP95152;02;950802;BAIRCHRY;1; 
CP95152;02;950802;CALLSAPI;1; 
CP95152;02;950802;CALLSIMI;5; 
CP95152;02;950802;CHAEFABE;6; 
CP95152;02;950802;CYNOREGA;2; 
CP95152;02;950802;LEIOXANT;1; 
CP95152;02;950802;LOLLBREV;1; 
CP95152;02;950802;MENTAMER;1; 
CP95152;02;950802;MICRUNDU;11; 
CP95152;02;950802;MYROPUNC;1; 
CP95152;02;950802;OPSATAU_;2; 
CP95152;02;950802;PENAAZTE;17; 
CP95152;02;950802;PENASETI;20; 
CP95152;02;950802;STELLANC;6; 
CP95153;01;950803;BAIRCHRY;1; 
CP95153;01;950803;CALLSIMI;69; 
CP95153;01;950803;CENTPHIL;4; 
CP95153;01;950803;CITHSPIL;2; 
CP95153;01;950803;ETROCROS;6; 
CP95153;01;950803;GYMNMICR;1; 
CP95153;01;950803;LAGORHOM;3; 
