PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY,DENSITY,IS_DISTINCT,TOTAL
8/23/2024,2014859,NCA_CA-10252,NCA20_CA-10030,1,9/10/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,1280,1,128
8/23/2024,2012361,NCA_CA-10234,NCA20_CA-10001,2,8/18/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,1000,1,100
8/23/2024,2011831,NCA_WA-10239,NCA20_WA-40006,1,7/5/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,19.231,1,1
8/23/2024,2011789,NCA_WA-10242,NCA20_WA-40010,1,6/29/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,269.231,1,14
8/23/2024,2011788,NCA_WA-10203,NCA20_WA-10014,1,6/29/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,115.385,1,6
8/23/2024,2012027,NCA_CA-10261,NCA20_CA-10039,1,7/22/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,10,1,1
8/23/2024,2011830,NCA_WA-10207,NCA20_WA-10023,1,7/1/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,96.154,1,5
8/23/2024,2014797,NCA_CA-10236,NCA20_CA-10004,1,9/2/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,70,1,7
8/23/2024,2011834,NCA_WA-10247,NCA20_WA-40020,1,7/5/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,19.231,1,1
8/23/2024,2011833,NCA_WA-10252,NCA20_WA-40012,1,7/5/2020,WA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,96.154,1,5
8/23/2024,2012387,NCA_CA-10255,NCA20_CA-10033,1,8/19/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,330,1,33
8/23/2024,2012026,NCA_CA-10234,NCA20_CA-10001,1,7/22/2020,CA,MARINE,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,690,1,69
8/23/2024,2012368,NCA_FL-10263,NCA20_FL-10048,1,8/18/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,68.182,1,3
8/23/2024,2015413,NCA_FL-10206,NCA20_FL-10029,1,6/16/2021,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,272.727,1,12
8/23/2024,2011802,NCA_TX-10268,NCA20_TX-10033,1,6/30/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,125,1,5
8/23/2024,2012269,NCA_TX-10210,NCA20_TX-10009,1,8/11/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,300,1,12
8/23/2024,2011813,NCA_MS-10136,NCA20_MS-10001,2,6/30/2020,MS,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,38.462,1,2
8/23/2024,2012366,NCA_FL-10278,NCA20_FL-10063,1,8/18/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,68.182,1,3
8/23/2024,2011733,NCA_FL-10289,NCA20_FL-10074,1,6/24/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,318.182,1,14
8/23/2024,2012443,NCA_FL-10235,NCA20_FL-10020,1,8/20/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,750,1,33
8/23/2024,2012268,NCA_TX-10206,NCA20_TX-10007,1,8/11/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,192.308,1,10
8/23/2024,2012374,NCA_LA-10242,NCA20_LA-10036,1,8/19/2020,LA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,275,1,11
8/23/2024,2014770,NCA_FL-10219,NCA20_FL-10017,1,8/31/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,90.909,1,4
8/23/2024,2011896,NCA_LA-10241,NCA20_LA-10035,1,7/14/2020,LA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,86.957,1,4
8/23/2024,2011791,NCA_FL-10226,NCA20_FL-10037,1,6/29/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,1681.818,1,74
8/23/2024,2014789,NCA_FL-10216,NCA20_FL-10034,1,9/1/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,68.182,1,3
8/23/2024,2011894,NCA_ME-10160,NCA20_ME-10001,1,7/14/2020,ME,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,19.231,1,1
8/23/2024,2011790,NCA_FL-10228,NCA20_FL-10019,1,6/29/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,181.818,1,8
8/23/2024,2012171,NCA_LA-10156,NCA20_LA-10087,1,8/4/2020,LA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,130.435,1,6
8/23/2024,2014769,NCA_FL-10266,NCA20_FL-10051,1,8/31/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,68.182,1,3
8/23/2024,2016039,NCA_FL-10269,NCA20_FL-10054,1,7/28/2021,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,1250,1,55
8/23/2024,2011684,NCA_TX-10235,NCA20_TX-10066,1,6/17/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,400,1,16
8/23/2024,2011897,NCA_LA-10154,NCA20_LA-10012,1,7/14/2020,LA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,108.696,1,5
8/23/2024,2015051,NCA_FL-10315,NCA20_FL-10111,1,9/27/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,109.89,1,4
8/23/2024,2011819,NCA_TX-10248,NCA20_TX-10012,1,7/1/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,192.308,1,10
8/23/2024,2014800,NCA_FL-10217,NCA20_FL-10035,1,9/2/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,522.727,1,23
8/23/2024,2014898,NCA_FL-10171,NCA20_FL-10006,1,9/15/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,22.727,1,1
8/23/2024,2011820,NCA_FL-10288,NCA20_FL-10073,1,7/1/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,22.727,1,1
8/23/2024,2012346,NCA_FL-10290,NCA20_FL-10075,1,8/17/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,45.455,1,2
8/23/2024,2011680,NCA_FL-10247,NCA20_FL-10045,1,6/17/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,136.364,1,6
8/23/2024,2012250,NCA_FL-10191,NCA20_FL-10011,1,8/9/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,45.455,1,2
8/23/2024,2012294,NCA_FL-10194,NCA20_FL-10086,1,8/11/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,22.727,1,1
8/23/2024,2011799,NCA_MA-10204,NCA20_MA-10046,1,6/30/2020,MA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,57.692,1,3
8/23/2024,2011705,NCA_RI-10109,NCA20_RI-10007,1,6/21/2020,RI,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,115.385,1,6
8/23/2024,2011918,NCA_ME-10202,NCA20_ME-10029,1,7/15/2020,ME,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,115.385,1,6
8/23/2024,2012442,NCA_FL-10262,NCA20_FL-10047,1,8/20/2020,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,818.182,1,36
8/23/2024,2012168,NCA_AL-10151,NCA20_AL-10006,1,8/4/2020,AL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,19.231,1,1
8/23/2024,2011803,NCA_TX-10313,NCA20_TX-10094,1,6/30/2020,TX,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,100,1,4
8/23/2024,2011771,NCA_MA-10184,NCA20_MA-10026,1,6/28/2020,MA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,230.769,1,12
8/23/2024,2012224,NCA_AL-10153,NCA20_AL-10008,1,8/7/2020,AL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,57.692,1,3
8/23/2024,2011764,NCA_MA-10170,NCA20_MA-10010,1,6/26/2020,MA,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,19.231,1,1
8/23/2024,2011931,NCA_NY-10300,NCA20_NY-20082,1,7/15/2020,NY,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,22.727,1,1
8/23/2024,2011913,NCA_RI-10105,NCA20_RI-10003,1,7/15/2020,RI,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,480.769,1,25
8/23/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE,22.727,1,1
8/23/2024,2012277,NCA_MA-10191,NCA20_MA-10033,1,8/11/2020,MA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,1,1
8/23/2024,2011759,NCA_WA-10224,NCA20_WA-10008,1,6/25/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,57.692,1,3
8/23/2024,2011789,NCA_WA-10242,NCA20_WA-40010,1,6/29/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,1,1
8/23/2024,2012450,NCA_WA-10200,NCA20_WA-10013,1,8/19/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,1,1
8/23/2024,2012102,NCA_ME-10194,NCA20_ME-10021,1,7/28/2020,ME,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,96.154,1,5
8/23/2024,2012452,NCA_WA-10284,NCA20_WA-10078,1,8/20/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,1,1
8/23/2024,2012484,NCA_CT-10262,NCA20_CT-20012,1,8/26/2020,CT,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,38.462,1,2
8/23/2024,2012290,NCA_WA-10264,NCA20_WA-10050,1,8/11/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,57.692,1,3
8/23/2024,2011760,NCA_WA-10238,NCA20_WA-10024,1,6/25/2020,WA,MARINE,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,0,1
8/23/2024,2011765,NCA_FL-10292,NCA20_FL-10077,1,6/26/2020,FL,MARINE,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,43186.813,1,1572
8/23/2024,2015611,NCA_FL-10299,NCA20_FL-10084,1,6/29/2021,FL,MARINE,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,818.182,1,36
8/23/2024,2011724,NCA_TX-10254,NCA20_TX-10019,1,6/23/2020,TX,MARINE,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,217.391,1,10
8/23/2024,2012213,NCA_GA-10154,NCA20_GA-10004,1,8/6/2020,GA,MARINE,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,21.739,1,1
8/23/2024,2012365,NCA_WA-10253,NCA20_WA-40013,1,8/17/2020,WA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,38.462,1,2
8/23/2024,2011760,NCA_WA-10238,NCA20_WA-10024,1,6/25/2020,WA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,19.231,1,1
8/23/2024,2012444,NCA_MA-10201,NCA20_MA-10043,1,8/20/2020,MA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,38.462,1,2
8/23/2024,2012290,NCA_WA-10264,NCA20_WA-10050,1,8/11/2020,WA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,57.692,1,3
8/23/2024,2012320,NCA_MA-10196,NCA20_MA-10038,1,8/13/2020,MA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,211.538,1,11
8/23/2024,2011853,NCA_WA-10227,NCA20_WA-10009,1,7/7/2020,WA,MARINE,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE,288.462,1,15
8/23/2024,2015811,NCA_FL-10317,NCA20_FL-10113,1,7/14/2021,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,201.465,1,11
8/23/2024,2014800,NCA_FL-10217,NCA20_FL-10035,1,9/2/2020,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,22.727,1,1
8/23/2024,2015306,NCA_FL-10268,NCA20_FL-10053,1,6/9/2021,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,181.818,1,8
8/23/2024,2012366,NCA_FL-10278,NCA20_FL-10063,1,8/18/2020,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,295.455,1,13
8/23/2024,2012396,NCA_FL-10270,NCA20_FL-10055,1,8/19/2020,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,363.636,1,16
8/23/2024,2015854,NCA_FL-10302,NCA20_FL-10098,1,7/15/2021,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,402.93,1,22
8/23/2024,2015953,NCA_FL-10285,NCA20_FL-10070,1,7/22/2021,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,818.182,1,36
8/23/2024,2015812,NCA_FL-10256,NCA20_FL-10043,1,7/14/2021,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,1062.271,1,58
8/23/2024,2014788,NCA_FL-10293,NCA20_FL-10078,1,9/1/2020,FL,MARINE,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE,45.455,1,2
8/23/2024,2012146,NCA_WA-10198,NCA20_WA-10020,1,7/30/2020,WA,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,307.692,1,16
8/23/2024,2015304,NCA_FL-10327,PPB20_FL-20022,1,6/10/2021,FL,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,22.727,1,1
8/23/2024,2012367,NCA_FL-10274,NCA20_FL-10059,1,8/18/2020,FL,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,90.909,1,4
8/23/2024,2012182,NCA_WA-10202,NCA20_WA-10021,1,8/4/2020,WA,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,384.615,1,20
8/23/2024,2011677,NCA_FL-10281,NCA20_FL-10066,1,6/15/2020,FL,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,164.835,0,6
8/23/2024,2012213,NCA_GA-10154,NCA20_GA-10004,1,8/6/2020,GA,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,456.522,1,21
8/23/2024,2011680,NCA_FL-10247,NCA20_FL-10045,1,6/17/2020,FL,MARINE,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE,204.545,1,9
8/23/2024,2012483,NCA_SC-10218,NCA20_SC-10008,1,8/26/2020,SC,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,295.455,1,13
8/23/2024,2015169,NCA_NC-10123,NCA20_NC-10014,1,6/1/2021,NC,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,136.364,1,6
8/23/2024,2015580,NCA_NC-10165,NCA20_NC-10031,1,6/25/2021,NC,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,22.727,1,1
8/23/2024,2015953,NCA_FL-10285,NCA20_FL-10070,1,7/22/2021,FL,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,90.909,1,4
8/23/2024,2012482,NCA_SC-10330,NCA20_SC-10130,1,8/26/2020,SC,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,22.727,1,1
8/23/2024,2012101,NCA_SC-10233,NCA20_SC-10005,1,7/29/2020,SC,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,68.182,1,3
8/23/2024,2014791,NCA_TX-10282,NCA20_TX-10047,1,9/2/2020,TX,MARINE,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,86.957,1,4
8/23/2024,2012366,NCA_FL-10278,NCA20_FL-10063,1,8/18/2020,FL,MARINE,2130,SEMIODERA INFLATA,1039077,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE,45.455,1,2
8/23/2024,2012356,NCA_MA-10164,NCA20_MA-10005,1,8/18/2020,MA,MARINE,2130,SEMIODERA INFLATA,1039077,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE,423.077,1,22
8/23/2024,2020872,NGL_MI-10621,ISA20-03,1,7/14/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,807.692,1,42
8/23/2024,2020821,NGL_MI-10631,ISA20-14,1,7/14/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,153.846,1,8
8/23/2024,2020891,NGL_MI-10609,ISA20-38,1,7/14/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,480.769,1,50
8/23/2024,2020885,NGL_MI-10599,ISA20-28,1,7/14/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,750,1,39
8/23/2024,2020883,NGL_MI-10592,ISA20-21,1,7/15/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,538.462,1,28
8/23/2024,2020892,NGL_MI-10635,ISA20-42,1,7/14/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,1326.923,1,69
8/23/2024,2015336,NGL_MI-10578,GBA20-10527,1,6/12/2021,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,19.231,1,1
8/23/2024,2020881,NGL_MI-10589,ISA20-18,1,7/12/2022,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,673.077,1,35
8/23/2024,2012112,NGL_MI-10066,NGL20_MI-10028,1,7/29/2020,MI,GREAT_LAKES,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,134.615,1,7
8/23/2024,2015028,NCA_NY-10283,NCA20_NY-20058,1,9/25/2020,NY,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,19.231,1,1
8/23/2024,2015899,NCA_FL-10177,NCA20_FL-10027,1,7/20/2021,FL,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,227.273,0,10
8/23/2024,2015306,NCA_FL-10268,NCA20_FL-10053,1,6/9/2021,FL,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,227.273,0,10
8/23/2024,2015811,NCA_FL-10317,NCA20_FL-10113,1,7/14/2021,FL,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,18.315,0,1
8/23/2024,2014769,NCA_FL-10266,NCA20_FL-10051,1,8/31/2020,FL,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,22.727,0,1
8/23/2024,2014963,NCA_NY-10180,NCA20_NY-10011,1,9/21/2020,NY,MARINE,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE,19.231,1,1
8/23/2024,2011767,NGL_MI-10008,NGL20_MI-10137,1,6/25/2020,MI,GREAT_LAKES,2133,SETODES,203922,116548,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,19.231,1,1
8/23/2024,2014856,NCA_FL-10248,NCA20_FL-10024,1,9/9/2020,FL,MARINE,2135,SIGALION,129594,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE,45.455,1,2
8/23/2024,2011870,NCA_RI-10118,NCA20_RI-10008,1,7/10/2020,RI,MARINE,2136,SIGALION ARENICOLA,157567,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE,19.231,1,1
8/23/2024,2012144,NCA_WA-10265,NCA20_WA-10051,1,7/31/2020,WA,MARINE,2139,SIGAMBRA,129467,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE,96.154,1,5
8/23/2024,2012151,NCA_WA-10262,NCA20_WA-10048,1,8/2/2020,WA,MARINE,2139,SIGAMBRA,129467,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE,38.462,1,2
8/23/2024,2012183,NCA_WA-10251,NCA20_WA-40008,1,8/4/2020,WA,MARINE,2139,SIGAMBRA,129467,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE,19.231,1,1
