PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
8/23/2024,1799,PHYLLODOCE,129455,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1800,PHYLLODOCE ARENAE,157530,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1801,PHYLLODOCE GROENLANDICA,334506,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1802,PHYLLODOCE HARTMANAE,330596,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1803,PHYLLODOCE LONGIPES,130673,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1804,PHYLLODOCE MUCOSA,334512,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1805,PHYLLODOCE PETTIBONEAE,330622,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1806,PHYLLODOCE WILLIAMSI,536467,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1807,PHYLLODOCIDAE,931,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
8/23/2024,1808,PHYLO ORNATUS,334519,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
8/23/2024,1809,PHYLOCENTROPUS,,115361,GL,ARTHROPODA,INSECTA,TRICHOPTERA,DIPSEUDOPSIDAE
8/23/2024,1810,PHYSA,181551,76677,GL,MOLLUSCA,GASTROPODA,,PHYSIDAE
8/23/2024,1811,PIGUETIELLA,1040088,68992,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
8/23/2024,1812,PILARGIS,129466,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
8/23/2024,1813,PILARGIS BERKELEYAE,334520,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
8/23/2024,1814,PILEOLARIA,129639,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
8/23/2024,1815,PILSBRYSPIRA LEUCOCYMA,420409,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,PSEUDOMELATOMIDAE
8/23/2024,1816,PINCTADA LONGISQUAMOSA,420734,,EST,MOLLUSCA,BIVALVIA,OSTREIDA,MARGARITIDAE
8/23/2024,1817,PINNIXA,158444,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1818,PINNIXA CHAETOPTERANA,158445,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1819,PINNIXA FORFICULIMANUS,445037,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1820,PINNIXA FRANCISCANA,445038,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1821,PINNIXA OCCIDENTALIS,445050,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1822,PINNIXA RETINENS,158451,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1823,PINNIXA SAYANA,158452,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1824,PINNIXA SCHMITTI,445062,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1825,PINNOTHERIDAE,106775,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,1826,PIONA,,83350,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,PIONIDAE
8/23/2024,1827,PIONIDAE,,83330,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,PIONIDAE
8/23/2024,1828,PIONOSYLLIS,129669,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1829,PIROMIS HOSPITIS,330714,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
8/23/2024,1830,PIROMIS ROBERTI,334533,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
8/23/2024,1831,PISCICOLIDAE,2043,,EST,ANNELIDA,CLITELLATA,RHYNCHOBDELLIDA,PISCICOLIDAE
8/23/2024,1832,PISIDIIDAE,489101,81388,GL,MOLLUSCA,BIVALVIA,,SPHAERIIDAE
8/23/2024,1833,PISIDIUM,181554,,EST,MOLLUSCA,BIVALVIA,SPHAERIIDA,SPHAERIIDAE
8/23/2024,1834,PISIDIUM,181554,81400,GL,MOLLUSCA,BIVALVIA,SPHAERIIDA,SPHAERIIDAE
8/23/2024,1835,PISIONE REMOTA,130707,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
8/23/2024,1836,PISTA,129708,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1837,PISTA AGASSIZI,330750,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1838,PISTA BREVIBRANCHIATA,330754,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1839,PISTA CETRATA,993973,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1840,PISTA CRISTATA,131516,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1841,PISTA ELONGATA,330759,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1842,PISTA ESTEVANICA,567619,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1843,PISTA MOOREI,330771,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1844,PISTA PALMATA,334541,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1845,PISTA WUI,330792,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1846,PISTELLA PAPILLOSA,993980,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1847,PITAR FULMINATUS,420952,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
8/23/2024,1848,PITAR MORRHUANUS,156963,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
8/23/2024,1849,PITAR NEWCOMBIANUS,507839,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
8/23/2024,1850,PITHO LAEVIGATA,422017,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,MITHRACIDAE
8/23/2024,1851,PLACOBDELLA,160287,69363,GL,ANNELIDA,CLITELLATA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE
8/23/2024,1852,PLACOBDELLA MONTIFERA,,69368,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
8/23/2024,1853,PLACOPECTEN MAGELLANICUS,156972,,EST,MOLLUSCA,BIVALVIA,PECTINIDA,PECTINIDAE
8/23/2024,1854,PLAGIOSTOMUM,142260,,EST,PLATYHELMINTHES,RHABDITOPHORA,PROLECITHOPHORA,PLAGIOSTOMIDAE
8/23/2024,1855,PLANORBELLA,,76654,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
8/23/2024,1856,PLANORBIDAE,153908,76591,GL,MOLLUSCA,GASTROPODA,,PLANORBIDAE
8/23/2024,1857,PLATYHELMINTHES,793,53963,EST,PLATYHELMINTHES,,,
8/23/2024,1858,PLATYHELMINTHES,794,53963,GL,PLATYHELMINTHES,TURBELLARIA,,
8/23/2024,1859,PLATYNEREIS BICANALICULATA,334557,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
8/23/2024,1860,PLATYNEREIS DUMERILII,130417,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
8/23/2024,1861,PLESIOLEMBOS RECTANGULATUS,421565,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,1862,PLEUROCERA,820483,71549,GL,MOLLUSCA,GASTROPODA,,PLEUROCERIDAE
8/23/2024,1863,PLEUROCERIDAE,715953,71541,GL,MOLLUSCA,GASTROPODA,,PLEUROCERIDAE
8/23/2024,1864,PLEUROGONIUM INERME,118798,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,PARAMUNNIDAE
8/23/2024,1865,PLEUROGONIUM RUBICUNDUM,118801,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,PARAMUNNIDAE
8/23/2024,1866,PLEUROGONIUM SPINOSISSIMUM,118802,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,PARAMUNNIDAE
8/23/2024,1867,PLEUSTIDAE,101404,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PLEUSTIDAE
8/23/2024,1868,PODARKEOPSIS,129319,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
8/23/2024,1869,PODARKEOPSIS BREVIPALPA,157532,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
8/23/2024,1870,PODARKEOPSIS GLABRUS,729987,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
8/23/2024,1871,PODARKEOPSIS LEVIFUSCINA,330826,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
8/23/2024,1872,PODOCERIDAE,101405,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PODOCERIDAE
8/23/2024,1873,PODOCERUS CRISTATUS,103053,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PODOCERIDAE
8/23/2024,1874,POECILOCHAETUS JOHNSONI,330841,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,POECILOCHAETIDAE
8/23/2024,1875,POECILOCHAETUS MARTINI,598808,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,POECILOCHAETIDAE
8/23/2024,1876,POLITOLANA IMPOSTOR,256717,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,CIROLANIDAE
8/23/2024,1877,POLITOLANA POLITA,157903,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,CIROLANIDAE
8/23/2024,1878,POLYCENTROPODIDAE,593212,117043,GL,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE
8/23/2024,1879,POLYCENTROPUS,593213,117044,GL,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE
8/23/2024,1880,POLYCHAETA,883,,EST,ANNELIDA,POLYCHAETA,,
8/23/2024,1881,POLYCIRRINAE,181512,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1882,POLYCIRRUS,129710,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1883,POLYCIRRUS CALIFORNICUS,330867,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1884,POLYCIRRUS EXIMIUS,157533,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1885,POLYCIRRUS MEDUSA,131531,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1886,POLYCIRRUS PHOSPHOREUS,157534,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1887,POLYCIRRUS PLUMOSUS,131534,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1888,POLYCLADIDA,2853,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,
8/23/2024,1889,POLYDORA,129619,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1890,POLYDORA AGGREGATA,157535,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1891,POLYDORA CIRROSA,330913,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1892,POLYDORA CORNUTA,131143,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1893,POLYDORA WEBSTERI,153847,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1894,POLYDORINAE,,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1895,POLYGORDIUS,129472,,EST,ANNELIDA,POLYCHAETA,,POLYGORDIIDAE
8/23/2024,1896,POLYGORDIUS JOUINAE,390168,,EST,ANNELIDA,POLYCHAETA,,POLYGORDIIDAE
8/23/2024,1897,POLYMESODA FLORIDANA,549663,,EST,MOLLUSCA,BIVALVIA,VENERIDA,CYRENIDAE
8/23/2024,1898,POLYNOIDAE,939,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
8/23/2024,1899,POLYNOINAE,155091,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
8/23/2024,1900,POLYODONTES OCULEA,334582,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,ACOETIDAE
8/23/2024,1901,POLYONYX GIBBESI,158406,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORCELLANIDAE
8/23/2024,1902,POLYPEDILUM,150883,129657,EST,ARTHROPODA,HEXAPODA,DIPTERA,CHIRONOMIDAE
8/23/2024,1903,POLYPEDILUM,150883,129657,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1904,POLYPEDILUM AVICEPS,,129666,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1905,POLYPEDILUM BERGI,,129726,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1906,POLYPEDILUM FLAVUM,,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1907,POLYPEDILUM FLAVUM,,129676,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1908,POLYPEDILUM HALTERALE,,129684,EST,ARTHROPODA,HEXAPODA,DIPTERA,CHIRONOMIDAE
8/23/2024,1909,POLYPEDILUM HALTERALE,,129684,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1910,POLYPEDILUM LAETUM,,129692,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1911,POLYPEDILUM NUBECULOSUM,150894,129695,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1912,POLYPEDILUM SCALAENUM,,129708,EST,ARTHROPODA,HEXAPODA,DIPTERA,CHIRONOMIDAE
8/23/2024,1913,POLYPEDILUM SCALAENUM,,129708,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1914,POLYPLACOPHORA,55,,EST,MOLLUSCA,POLYPLACOPHORA,,
8/23/2024,1915,PONTOGENEIA INERMIS,102223,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOGENEIIDAE
8/23/2024,1916,PONTOGENEIA ROSTRATA,550490,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOGENEIIDAE
8/23/2024,1917,PONTOGENEIIDAE,176946,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOGENEIIDAE
8/23/2024,1918,PONTOPOREIIDAE,101406,621421,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOPOREIIDAE
8/23/2024,1919,PORCELLANIDAE,106734,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORCELLANIDAE
8/23/2024,1920,PORTUNIDAE,106763,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
8/23/2024,1921,PORTUNUS XANTUSII,1061764,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
8/23/2024,1922,POTAMILLA,129544,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,1923,POTAMILLA NEGLECTA,130954,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,1924,POTAMOCORBULA AMURENSIS,397175,,EST,MOLLUSCA,BIVALVIA,MYIDA,CORBULIDAE
8/23/2024,1925,POTAMOPYRGUS ANTIPODARUM,147123,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE
8/23/2024,1926,POTAMOPYRGUS ANTIPODARUM,147123,205006,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE
8/23/2024,1927,POTAMOTHRIX,137390,68786,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1928,POTAMOTHRIX BAVARICUS,137559,68787,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1929,POTAMOTHRIX BEDOTI,594797,68791,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1930,POTAMOTHRIX MOLDAVIENSIS,137563,68789,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1931,POTAMOTHRIX VEJDOVSKYI,137565,68790,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1932,POTTHASTIA LONGIMANA,,128412,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1933,PRACHYNELLA LODO,547893,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PAKYNIDAE
8/23/2024,1934,PRAXILLELLA,129360,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,1935,PRAXILLELLA AFFINIS PACIFICA,335640,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,1936,PRAXILLELLA PRAETERMISSA,130326,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,1937,PRIONOSPIO,129620,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1938,PRIONOSPIO CIRRIFERA,131153,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1939,PRIONOSPIO CRISTATA,157542,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1940,PRIONOSPIO DAYI,558834,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1941,PRIONOSPIO DELTA,338531,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1942,PRIONOSPIO FALLAX,131157,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1943,PRIONOSPIO HETEROBRANCHIA,157543,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1944,PRIONOSPIO LIGHTI,558839,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1945,PRIONOSPIO MULTIBRANCHIATA,131160,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1946,PRIONOSPIO PERKINSI,558840,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1947,PRIONOSPIO PYGMAEUS,338539,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1948,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,1949,PRISTINA,,68876,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1950,PRISTINA ACUMINATA,1074000,185551,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
8/23/2024,1951,PRISTINA AEQUISETA,,68879,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
8/23/2024,1952,PRISTINA JENKINAE,1041012,974770,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
8/23/2024,1953,PROBEZZIA,156904,,EST,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
8/23/2024,1954,PROBEZZIA,156904,127729,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
8/23/2024,1955,PROBYTHINELLA EMARGINATA,742062,568127,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
8/23/2024,1956,PROBYTHINELLA LACUSTRIS,,70508,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
8/23/2024,1957,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
8/23/2024,1958,PROCERAEA,129671,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1959,PROCERAEA CORNUTA,131362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1960,PROCESSA,107054,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
8/23/2024,1961,PROCESSA BERMUDENSIS,211161,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
8/23/2024,1962,PROCLADIUS,156905,128277,EST,ARTHROPODA,HEXAPODA,DIPTERA,CHIRONOMIDAE
8/23/2024,1963,PROCLADIUS,156905,128277,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1964,PROCLEA GRAFFII,157545,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
8/23/2024,1965,PROMENETUS EXACUOUS,1245257,76622,GL,MOLLUSCA,GASTROPODA,,PLANORBIDAE
8/23/2024,1966,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
8/23/2024,1967,PROSPHAEROSYLLIS,195974,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1968,PROSPHAEROSYLLIS BRANDHORSTI,195975,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1969,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
8/23/2024,1970,PROSTHIOSTOMUM LATOCELIS,483867,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,PROSTHIOSTOMIDAE
8/23/2024,1971,PROSTOMA,162630,,EST,NEMERTEA,ENOPLA,MONOSTILIFERA,PROSTOMATIDAE
8/23/2024,1972,PROSTOMA,162630,57577,GL,NEMERTEA,HOPLONEMERTEA,MONOSTILIFERA,PROSTOMATIDAE
8/23/2024,1973,PROTANYPUS,,128431,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1974,PROTODORVILLEA GRACILIS,334643,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
8/23/2024,1975,PROTODORVILLEA KEFERSTEINI,130041,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
8/23/2024,1976,PROTOHAUSTORIUS,158135,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
8/23/2024,1977,PROTOHAUSTORIUS BOUSFIELDI,421477,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
8/23/2024,1978,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
8/23/2024,1979,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
8/23/2024,1980,PROTOHYALE (PROTOHYALE) FREQUENS,491479,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
8/23/2024,1981,PROTOMEDEIA,101574,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,1982,PROTOMEDEIA ARTICULATA,431437,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,1983,PROTOMEDEIA FASCIATA,102443,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,1984,PROTOMEDEIINAE,431403,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,1985,PROTOPTILA,593190,115221,GL,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE
8/23/2024,1986,PRUNUM APICINUM,420149,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE
8/23/2024,1987,PSAMMOBIIDAE,237,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,PSAMMOBIIDAE
8/23/2024,1988,PSAMMONYX NOBILIS,158140,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
8/23/2024,1989,PSAMMORYCTIDES CALIFORNIANUS,1040661,68756,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,1990,PSAMMOTRETA BREVIFRONS,606748,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
8/23/2024,1991,PSECTROCLADIUS,156908,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1992,PSECTROCLADIUS,156908,129018,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1993,PSEUDAEGINELLA BISCAYNENSIS,421583,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,1994,PSEUDOBRANCHIOMMA PERKINSI,331386,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
8/23/2024,1995,PSEUDOCHIRONOMUS,,129851,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,1996,PSEUDOFABRICIOLA CALIFORNICA,331393,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
8/23/2024,1997,PSEUDOFABRICIOLA SOFLA,421081,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
8/23/2024,1998,PSEUDOLEPTOCHELIA,136237,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
8/23/2024,2000,PSEUDOMMA TRUNCATUM,120193,,EST,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE
8/23/2024,2001,PSEUDOPOLINICES NANUS,140551,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
8/23/2024,2002,PSEUDOPOLYDORA,129621,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
8/23/2024,2003,PSEUDOPOLYDORA KEMPI,131167,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
