PUBLICATION_DATE,UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,STUDY,PSTL_CODE,LAT_DD83,LON_DD83,XCOORD,YCOORD,UNIQUE_ID,WGT_CAT_AP,WGT_SP_AP,DWH_REGION,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,FRAME1999,FRAME2005,FRAME2010,FRAME2015,NCA_REG,NCCA_REG,NEP_NAME,NEP_NAT,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,STRATUM,TNT_CAT,WGT_CAT,WGT_SP,WTBDY_NM,LAT_DD,LON_DD,STATION_DEPTH,INDEX_AP,INDEX_FPLG15,INDEX_FTIS15,INDEX_NCCA15,COUNTRY,GREAT_LAKE,NPS_PARK
4/29/2021,167243,NCCA15-1685,2015,1,6/1/2015,Estuarine,FL,27.88782855,-82.55766037,1324254.033,-977395.794,NCA_FL-10246,,,Outside DWH Area,Region_04,WIP_Tampa_Bay,Target_Sampled,Old_Tampa_Bay,Include,Include,Include,Include,Gulf_Coast,Gulf,Tampa Bay,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"WIP_Tampa_Bay_(20,50]",West Indian Province,PROB,Large,Florida,WIP_Tampa_Bay,Target,NCA_FL_WIP_Tampa_Bay,56.40907069,Tampa_Bay,27.8875,-82.55772,3.5,,Y,Y,Y,,,
4/29/2021,173227,NCCA15-1686,2015,1,7/21/2015,Estuarine,FL,27.51589094,-82.60616012,1325272.609,-1018701.658,NCA_FL-10247,,,Outside DWH Area,Region_04,WIP_Tampa_Bay,Target_Sampled,Manatee_River,Include,Include,Include,Include,Gulf_Coast,Gulf,Tampa Bay,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"WIP_Tampa_Bay_(10,20]",West Indian Province,PROB,Small,Florida,WIP_Tampa_Bay,Target,NCA_FL_WIP_Tampa_Bay,14.97997142,Tampa_Bay,27.51601,-82.60619,1.9,,Y,Y,Y,,,
4/29/2021,167490,NCCA15-1687,2015,1,6/3/2015,Estuarine,FL,27.59914852,-82.66404539,1318298.424,-1010414.758,NCA_FL-10248,,,Outside DWH Area,Region_04,WIP_Tampa_Bay,Target_Sampled,Tampa_Bay,Include,Include,Include,Include,Gulf_Coast,Gulf,Tampa Bay,NEP,NCA_NO_NO_10_15,NCA_NO_NO_10_15,Base10,NCA_NO_NO_10_15,"WIP_Tampa_Bay_(200,600]",West Indian Province,PROB,Large,Florida,WIP_Tampa_Bay,Target,NCA_FL_WIP_Tampa_Bay,56.1308319,Tampa_Bay,27.59926,-82.66414,6.9,,Y,Y,Y,,,
4/29/2021,171705,NCCA15-2042,2015,1,7/9/2015,Estuarine,ME,43.79690502,-70.08767882,2051329.997,986290.128,NCA_ME-10206,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Broad_Sound,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Casco_Bay_(25,100]",Acadian Province,PROB,Small,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,10.92108893,Casco_Bay,43.797171,-70.087791,7.1,,Y,Y,Y,,,
4/29/2021,169100,NCCA15-2044,2015,1,6/17/2015,Estuarine,ME,43.6668963,-69.99259874,2062588.736,974380.501,NCA_ME-10208,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,11.1229477,Casco_Bay,43.666814,-69.992412,60.2,,Y,Y,Y,,,
4/29/2021,168680,NCCA15-2046,2015,1,6/15/2015,Estuarine,ME,43.64608028,-70.14698673,2051273.199,968801.983,NCA_ME-10210,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Luckse_Sound,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Casco_Bay_(25,100]",Acadian Province,PROB,Small,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,10.92108893,Casco_Bay,43.646133,-70.147112,34.7,,Y,Y,Y,,,
4/29/2021,168831,NCCA15-2047,2015,1,6/16/2015,Estuarine,ME,43.65810723,-70.10092096,2054476.131,971089.713,NCA_ME-10211,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,11.1229477,Casco_Bay,43.658146,-70.101084,29.6,,Y,Y,Y,,,
4/29/2021,171150,NCCA15-2049,2015,1,7/7/2015,Estuarine,ME,43.6567225,-70.22869174,2044632.272,968185.271,NCA_ME-10213,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Diamond_Island_Roads,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Casco_Bay_(10,25]",Acadian Province,PROB,Small,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,16.2244951,Casco_Bay,43.656871,-70.228306,14.1,,Y,Y,Y,,,
4/29/2021,171834,NCCA15-2050,2015,1,7/10/2015,Estuarine,ME,43.74883704,-69.92036967,2065695.1,984750.92,NCA_ME-10214,,,Outside Gulf Coast,Region_01,AP_Casco_Bay,Target_Sampled,Casco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Casco Bay Estuary Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Casco_Bay_(100,250]",Acadian Province,PROB,Large,Maine,AP_Casco_Bay,Target,NCA_ME_AP_Casco_Bay,11.1229477,Casco_Bay,43.748852,-69.920201,23.2,,Y,Y,Y,,,
4/29/2021,177121,NCCA15-2053,2015,1,8/19/2015,Estuarine,ME,43.45834592,-70.33594471,2042238.074,944544.502,NCA_ME-10215,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Saco_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,26.0570259,Saco_Bay,43.458332,-70.33594,14.2,,Y,Y,Y,,,
4/29/2021,172301,NCCA15-2054,2015,1,7/14/2015,Estuarine,ME,43.90375424,-69.37417544,2103053.017,1013352.104,NCA_ME-10216,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Muscongus_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,45.8941144,Muscongus_Bay,43.90363,-69.374374,18.2,,Y,Y,Y,,,
4/29/2021,175412,NCCA15-2056,2015,1,8/4/2015,Estuarine,ME,44.46639084,-67.59994305,2220665.245,1113826.849,NCA_ME-10218,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Western_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,26.0570259,Western_Bay,44.46638,-67.599932,12,,Y,Y,Y,,,
4/29/2021,175641,NCCA15-2058,2015,1,8/5/2015,Estuarine,ME,44.61625227,-67.36606144,2233444.485,1135255.325,NCA_ME-10220,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Machias_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,26.0570259,Englishman_Machias_Bay,44.616242,-67.366052,13.8,,Y,Y,Y,,,
4/29/2021,174330,NCCA15-2060,2015,1,7/28/2015,Estuarine,ME,44.43693973,-68.21195649,2175143.782,1096533.348,NCA_ME-10222,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Frenchman_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,45.8941144,Frenchman_Bay,44.43692,-68.211963,52.6,,Y,Y,Y,,,
4/29/2021,174663,NCCA15-2061,2015,1,7/30/2015,Estuarine,ME,44.45400341,-67.68144248,2214887.845,1110605.79,NCA_ME-10223,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Western_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Other_(50,100]",Acadian Province,PROB,Small,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,26.0570259,Western_Bay,44.454002,-67.681446,36.6,,Y,Y,Y,,,
4/29/2021,177510,NCCA15-2063,2015,1,8/20/2015,Estuarine,ME,43.80405708,-69.71919858,2079540.612,995066.606,NCA_ME-10225,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Sheepscot_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,45.8941144,Sheepscot_Bay,43.804052,-69.71919,21.2,,Y,Y,Y,,,
4/29/2021,176521,NCCA15-2064,2015,1,8/12/2015,Estuarine,ME,44.15220771,-68.57518672,2156541.79,1057851.051,NCA_ME-10226,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Jericho_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,45.8941144,Blue_Hill_Bay,44.152249,-68.574814,16.2,,Y,Y,Y,,,
4/29/2021,174335,NCCA15-2065,2015,1,7/28/2015,Estuarine,ME,44.38644633,-68.18677724,2178681.345,1091722.981,NCA_ME-10227,,,Outside Gulf Coast,Region_01,AP_Other,Target_Sampled,Frenchman_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Other_(100,250]",Acadian Province,PROB,Large,Maine,AP_Other_ME,Target,NCA_ME_AP_Other_ME,45.8941144,Frenchman_Bay,44.386449,-68.186782,22.6,,Y,Y,Y,,,
4/29/2021,173752,NCCA15-2068,2015,1,7/23/2015,Estuarine,ME,44.24651146,-68.94552187,2125264.794,1059591.562,NCA_ME-10229,,,Outside Gulf Coast,Region_01,AP_Penobscot_Bay,Target_Sampled,Gilkey_Harbor,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Penobscot_Bay_(0,10]",Acadian Province,PROB,Small,Maine,AP_Penobscot_Bay,Target,NCA_ME_AP_Penobscot_Bay,15.92487267,Penobscot_Bay,44.246559,-68.945148,15,,Y,Y,Y,,,
4/29/2021,173753,NCCA15-2069,2015,1,7/23/2015,Estuarine,ME,44.19220305,-68.74983385,2141927.165,1058176.72,NCA_ME-10230,,,Outside Gulf Coast,Region_01,AP_Penobscot_Bay,Target_Sampled,East_Penobscot_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Penobscot_Bay_(50,500]",Acadian Province,PROB,Large,Maine,AP_Penobscot_Bay,Target,NCA_ME_AP_Penobscot_Bay,34.87123979,Penobscot_Bay,44.192282,-68.749904,71.2,,Y,Y,Y,,,
4/29/2021,172862,NCCA15-2070,2015,1,7/16/2015,Estuarine,ME,44.08611826,-68.95190839,2129797.427,1042287.479,NCA_ME-10231,,,Outside Gulf Coast,Region_01,AP_Penobscot_Bay,Target_Sampled,West_Penobscot_Bay,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Penobscot_Bay_(500,700]",Acadian Province,PROB,Large,Maine,AP_Penobscot_Bay,Target,NCA_ME_AP_Penobscot_Bay,48.00407386,Penobscot_Bay,44.086248,-68.951911,23.8,,Y,Y,Y,,,
4/29/2021,173307,NCCA15-2071,2015,1,7/21/2015,Estuarine,ME,44.30418355,-68.93126467,2124548.102,1066079.357,NCA_ME-10232,,,Outside Gulf Coast,Region_01,AP_Penobscot_Bay,Target_Sampled,West_Penobscot_Bay,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_Penobscot_Bay_(500,700]",Acadian Province,PROB,Large,Maine,AP_Penobscot_Bay,Target,NCA_ME_AP_Penobscot_Bay,48.00407386,Penobscot_Bay,44.304106,-68.931261,18.8,,Y,Y,Y,,,
4/29/2021,174050,NCCA15-2072,2015,1,7/24/2015,Estuarine,ME,44.1214483,-68.92224551,2130962.364,1046732.876,NCA_ME-10233,,,Outside Gulf Coast,Region_01,AP_Penobscot_Bay,Target_Sampled,Fox_Islands_Thorofare,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_Penobscot_Bay_(10,50]",Acadian Province,PROB,Small,Maine,AP_Penobscot_Bay,Target,NCA_ME_AP_Penobscot_Bay,14.50446426,Penobscot_Bay,44.121611,-68.92249,12.6,,Y,Y,Y,,,
4/29/2021,170443,NCCA15-2077,2015,1,6/30/2015,Estuarine,NH,43.07493782,-70.89657536,2009858.005,891297.707,NCA_NH-10127,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Great_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(10,20]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.552868251,Great_Bay,43.07489,-70.89684,1.2,,Y,Y,Y,,,
4/29/2021,171040,NCCA15-2078,2015,1,7/6/2015,Estuarine,NH,43.07908107,-70.93429578,2006787.751,890947.328,NCA_NH-10128,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Great_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(10,20]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.552868251,Great_Bay,43.0792,-70.93425,2.8,,Y,Y,Y,,,
4/29/2021,169480,NCCA15-2079,2015,1,6/22/2015,Estuarine,NH,43.09661024,-70.85626625,2012376.658,894487.356,NCA_NH-10129,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Little_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(0,5]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.582310979,Great_Bay,43.09676,-70.85609,1.5,,Y,Y,Y,,,
4/29/2021,170270,NCCA15-2081,2015,1,6/29/2015,Estuarine,NH,43.0597645,-70.8937171,2010524.059,889722.118,NCA_NH-10131,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Great_Bay,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(10,20]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.552868251,Great_Bay,43.05978,-70.89336,1.4,,Y,Y,Y,,,
4/29/2021,168290,NCCA15-2082,2015,1,6/11/2015,Estuarine,NH,43.13557304,-70.84594982,2012044.511,898906.071,NCA_NH-10132,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,New Hampshire,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.640334863,Great_Bay,43.1356,-70.84578,0.7,,Y,Y,Y,,,
4/29/2021,171653,NCCA15-2084,2015,1,7/9/2015,Estuarine,ME,43.12120637,-70.81279085,2015054.817,898060.005,NCA_ME-10286,,,Outside Gulf Coast,Region_01,AP_Piscatagua_Region_Estuaries,Target_Sampled,Piscataqua_River,Include,Include,Include,Include,East_Coast,Northeast,Piscatagua Region Estuaries Partnership,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"AP_New_Hampshire_Estuaries_(5,10]",Acadian Province,PROB,Small,Maine,AP_New_Hampshire_Estuaries,Target,NCA_NH_AP_New_Hampshire_Estuaries,1.640334863,Great_Bay,43.12132,-70.813,4.6,,Y,Y,Y,,,
4/29/2021,172040,NCCA15-2090,2015,1,7/9/2015,Estuarine,RI,41.67523438,-71.42056771,2008882.16,729037.432,NCA_RI-10122,,,Outside Gulf Coast,Region_01,VP_Narragansett_Bay,Target_Sampled,Greenwich_Bay,Include,Include,Include,Include,East_Coast,Northeast,Narragansett Bay,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Narragansett_Bay_(0,20]",Virginian Province,PROB,Small,Rhode Island,VP_Narragansett_Bay,Target,NCA_RI_VP_Narragansett_Bay,6.227285024,Narragansett_Bay,41.675267,-71.420567,4.2,,Y,Y,Y,,,
4/29/2021,172191,NCCA15-2091,2015,1,7/14/2015,Estuarine,RI,41.55937021,-71.23136138,2027336.979,720523.637,NCA_RI-10123,,,Outside Gulf Coast,Region_01,VP_Narragansett_Bay,Target_Sampled,Sakonnet_River,Include,Include,Include,Include,East_Coast,Northeast,Narragansett Bay,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Narragansett_Bay_(50,100]",Virginian Province,PROB,Small,Rhode Island,VP_Narragansett_Bay,Target,NCA_RI_VP_Narragansett_Bay,7.127478854,Sakonnet_River,41.559167,-71.2314,8.8,,Y,Y,Y,,,
4/29/2021,178030,NCCA15-2092,2015,1,8/24/2015,Estuarine,RI,41.49058146,-71.35931575,2019074.087,710359.374,NCA_RI-10124,,,Outside Gulf Coast,Region_01,VP_Narragansett_Bay,Target_Sampled,Narragansett_Bay,Include,Include,Include,Include,East_Coast,Northeast,Narragansett Bay,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Narragansett_Bay_(100,300]",Virginian Province,PROB,Large,Rhode Island,VP_Narragansett_Bay,Target,NCA_RI_VP_Narragansett_Bay,23.20450212,Narragansett_Bay,41.49057,-71.35928,19.3,,Y,Y,Y,,,
4/29/2021,172041,NCCA15-2093,2015,1,7/9/2015,Estuarine,RI,41.67041481,-71.43318723,2008011.72,728249.333,NCA_RI-10125,,,Outside Gulf Coast,Region_01,VP_Narragansett_Bay,Target_Sampled,Greenwich_Bay,Include,Include,Include,Include,East_Coast,Northeast,Narragansett Bay,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Narragansett_Bay_(0,20]",Virginian Province,PROB,Small,Rhode Island,VP_Narragansett_Bay,Target,NCA_RI_VP_Narragansett_Bay,6.227285024,Narragansett_Bay,41.6703,-71.4333,2.7,,Y,Y,Y,,,
4/29/2021,172024,NCCA15-2094,2015,1,7/13/2015,Estuarine,RI,41.67316319,-71.21853762,2025079.485,733101.312,NCA_RI-10126,,,Outside Gulf Coast,Region_01,VP_Narragansett_Bay,Target_Sampled,Mt_Hope_Bay,Include,Include,Include,Include,East_Coast,Northeast,Narragansett Bay,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Narragansett_Bay_(20,50]",Virginian Province,PROB,Small,Rhode Island,VP_Narragansett_Bay,Target,NCA_RI_VP_Narragansett_Bay,11.04820144,Mt_Hope_Bay,41.673333,-71.219167,6.5,,Y,Y,Y,,,
4/29/2021,172740,NCCA15-2101,2015,1,7/16/2015,Estuarine,RI,41.34767388,-71.7158716,1994544.349,687361.071,NCA_RI-10129,,,Outside Gulf Coast,Region_01,VP_Other,Target_Sampled,Quonochontaug_Pond,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Other_(0,5]",Virginian Province,PROB,Small,Rhode Island,VP_Other_RI,Target,NCA_RI_VP_Other_RI,0.842932882,Quonochontaug_Pond,41.3476833,-71.7158167,3.2,,Y,Y,Y,,,
4/29/2021,172741,NCCA15-2102,2015,1,7/16/2015,Estuarine,RI,41.34937333,-71.6910796,1996487.892,688065.708,NCA_RI-10130,,,Outside Gulf Coast,Region_01,VP_Other,Target_Sampled,Ninigret_Pond,Include,Include,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Other_(5,10]",Virginian Province,PROB,Small,Rhode Island,VP_Other_RI,Target,NCA_RI_VP_Other_RI,4.542749789,Ninigret_Pond,41.34937332,-71.6910796,1.8,,Y,Y,Y,,,
4/29/2021,192551,NCCA15-2103,2015,1,11/18/2015,Estuarine,RI,41.26091682,-71.65067627,2002242.798,679336.282,NCA_RI-10131,,,Outside Gulf Coast,Region_01,VP_Other,Target_Sampled,Block_Island_Sound,Exclude,Exclude,Include,Include,East_Coast,Northeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"VP_Other_(300,1100]",Virginian Province,PROB,Large,Rhode Island,VP_Other_RI,Target,NCA_RI_VP_Other_RI,105.4600503,Block_Island_Sound,41.260906,-71.650608,33.8,,Y,Y,Y,,,
4/29/2021,176931,NCCA15-2105,2015,1,8/20/2015,Estuarine,NY,41.20784796,-72.23212266,1956914.638,661472.704,NCA_NY-10193,,,Outside Gulf Coast,Region_02,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,Include,Include,Include,Include,East_Coast,Northeast,Long Island Sound Study,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Long_Island_Sound_(100,3000]",Virginian Province,PROB,Large,New York,VP_Long_Island_Sound,Target,NCA_NY_VP_Long_Island_Sound,59.16274579,Long_Island_Sound,41.20784796,-72.23212266,47,,Y,Y,Y,,,
4/29/2021,1000105,NCCA15-2106,2015,1,7/29/2015,Estuarine,CT,41.13624738,-73.05885584,1892114.404,636955.003,NCA_CT-10204,,,Outside Gulf Coast,Region_01,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,Include,Include,Include,Include,East_Coast,Northeast,Long Island Sound Study,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Long_Island_Sound_(50,100]",Virginian Province,PROB,Large,Connecticut,VP_Long_Island_Sound,Target,NCA_NY_VP_Long_Island_Sound,34.3698758,Long_Island_Sound,41.13624737,-73.05885583,12.8,,Y,Y,Y,,,
4/29/2021,180372,NCCA15-2107,2015,1,8/31/2015,Estuarine,NY,41.15321649,-72.53089976,1934315.591,649427.393,NCA_NY-10195,,,Outside Gulf Coast,Region_02,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,Include,Include,Include,Include,East_Coast,Northeast,Long Island Sound Study,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Long_Island_Sound_(100,3000]",Virginian Province,PROB,Large,New York,VP_Long_Island_Sound,Target,NCA_NY_VP_Long_Island_Sound,59.16274579,Long_Island_Sound,41.15321649,-72.53089976,14.4,,Y,Y,Y,,,
4/29/2021,1000110,NCCA15-2108,2015,1,7/28/2015,Estuarine,NY,41.10686104,-72.43456734,1943366.04,646360.814,NCA_NY-10196,,,Outside Gulf Coast,Region_02,VP_Long_Island_Sound,Target_Sampled,Long_Island_Sound,Include,Include,Include,Include,East_Coast,Northeast,Long Island Sound Study,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"VP_Long_Island_Sound_(100,3000]",Virginian Province,PROB,Large,New York,VP_Long_Island_Sound,Target,NCA_NY_VP_Long_Island_Sound,59.16274579,Long_Island_Sound,41.10686103,-72.43456735,22.5,,Y,Y,Y,,,
