"UID","SITE_ID","STATE","ALAT_DD","ALON_DD","DATE_COL","SCREENSIZE","TAXON_ORIGINAL","TAXON_CORRECTED","TOTAL","ADULT","CONDITION","DISTINCT","FLAGGED","IMMATURE","INDETERMINATE","LAB_TIN","LARVAE","NUM_AGGREGATED","PUPAE","QA_CODE","QA_COMMENTS","SAMPLE_ID","WORMS_STATUS","WORMS_APHIAID","ITIS_STATUS","ITIS_TSN","LPIL","PHYLUM","CLASS","ORDER","FAMILY","GENUS","GRAB_TYPE","Grab_Area.m.2.","Number.of.grabs","Final_Grab_Area.m.2.","Grab_Depth.cm.","Sieve_Size.mm.2.","Grab_QA","Grab_Comment"
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Tubificidae w/o cap setae","Tubificidae",25,NA,"N","N","","N","N","1348",NA,0,NA,"","",564224,"accepted",2040,"",68585,"F","Annelida","Clitellata","Haplotaxida","Tubificidae","","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Limnodrilus udekemianus","Limnodrilus udekemianus",1,NA,"N","Y","","N","N","23",NA,0,NA,"","",564224,"accepted",157593,"",68644,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Limnodrilus","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Branchiura sowerbyi","Branchiura sowerbyi",30,NA,"N","Y","","N","N","16",NA,0,NA,"","",564224,"accepted",182695,"",68621,"S","Annelida","Clitellata","Haplotaxida","Tubificidae","Branchiura","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Procladius sp.","Procladius",1,NA,"N","Y","","N","N","799",NA,0,NA,"","",564224,"accepted",156905,"",128277,"G","Arthropoda","Insecta","Diptera","Chironomidae","Procladius","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Tubificidae with cap setae","",2,NA,"N","Y","","N","N","1347",NA,0,NA,"","",564224,"",NA,"",NA,"","","","","","","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
335,"NCCAGL10-1138","NY",42.73214,-78.97104,"7/8/2010",0.5,"Cryptochironomus sp.","Cryptochironomus",1,NA,"N","Y","","N","N","934",NA,0,NA,"","",564224,"accepted",181574,"",129368,"G","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus","STANDARD PONAR","0.052","1","0.052","13","0.5","Q18",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Donax variabilis","Donax variabilis",28,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",156776,"",81248,"S","Mollusca","Bivalvia","Veneroida","Donacidae","Donax","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Naticidae","Naticidae",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568124,"accepted",145,"",72878,"F","Mollusca","Gastropoda","Neotaenioglossa","Naticidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Spisula solidissima","Spisula solidissima",35,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",156996,"",80944,"S","Mollusca","Bivalvia","Veneroida","Mactridae","Spisula","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Pentidotea stenops","Pentidotea stenops",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",261981,"",546248,"S","Arthropoda","Malacostraca","Isopoda","Idoteidae","Pentidotea","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Bowmaniella sp.","Chlamydopleon",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568124,"accepted",226151,"",NA,"G","Arthropoda","Malacostraca","Mysida","Mysidae","Chlamydopleon","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Hemipodia sp.","",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568124,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Microphthalmus sp. 1 AECOM","Microphthalmus",4,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",129313,"",65476,"G","Annelida","Polychaeta","Aciculata","Hesionidae","Microphthalmus","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Glycera cf. capitata AECOM","Glycera capitata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",130118,"",66103,"S","Annelida","Polychaeta","Aciculata","Glyceridae","Glycera","VAN VEEN","0.04","1","0.04","9","0.5","",""
336,"NCCA10-1154","NC",35.19618,-75.75257,"6/29/2010",0.5,"Cerebratulus sp. 1 AECOM","Cerebratulus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568124,"accepted",122348,"",57446,"G","Nemertea","Anopla","Heteronemertea","Lineidae","Cerebratulus","VAN VEEN","0.04","1","0.04","9","0.5","",""
337,"NCCA10-1153","NC",35.04115,-76.5439,"7/7/2010",0.5,"Sigambra tentaculata","Sigambra tentaculata",2,NA,"N","Y","","N","N","6246",NA,0,NA,"","",569014,"accepted",130703,"",65552,"S","Annelida","Polychaeta","Aciculata","Pilargidae","Sigambra","VAN VEEN","0.04","1","0.04","9","0.5","",""
337,"NCCA10-1153","NC",35.04115,-76.5439,"7/7/2010",0.5,"Tellinidae","Tellinidae",1,NA,"N","N","","N","N","5416",NA,0,NA,"","",569014,"accepted",235,"",81032,"F","Mollusca","Bivalvia","Veneroida","Tellinidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
337,"NCCA10-1153","NC",35.04115,-76.5439,"7/7/2010",0.5,"Macoma tenta","Macoma tenta",1,NA,"N","Y","","N","N","5881",NA,0,NA,"","",569014,"accepted",156799,"",81055,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Macoma","VAN VEEN","0.04","1","0.04","9","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Marenzelleria viridis","Marenzelleria viridis",96,NA,"N","Y","","N","N","4181",NA,0,NA,"","",568584,"accepted",131135,"",573739,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Marenzelleria","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Hypereteone heteropoda","Hypereteone heteropoda",2,NA,"N","Y","","N","N","4175",NA,0,NA,"","",568584,"accepted",333652,"",NA,"S","Annelida","Polychaeta","Aciculata","Phyllodocidae","Hypereteone","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Hydrobiidae","Hydrobiidae",1,NA,"N","Y","","N","Y","80",NA,0,NA,"","",568584,"accepted",120,"",70493,"F","Mollusca","Gastropoda","Neotaenioglossa","Hydrobiidae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Ostracoda","Ostracoda",1,NA,"N","Y","","N","N","121",NA,0,NA,"","",568584,"accepted",1078,"",84195,"C","Arthropoda","Ostracoda","","","","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Tellinidae","Tellinidae",20,NA,"N","N","","N","N","5416",NA,0,NA,"","",568584,"accepted",235,"",81032,"F","Mollusca","Bivalvia","Veneroida","Tellinidae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Macoma tenta","Macoma tenta",16,NA,"N","Y","","N","N","5881",NA,0,NA,"","",568584,"accepted",156799,"",81055,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Macoma","VAN VEEN","0.04","1","0.04","10","0.5","",""
338,"NCCA10-1163","NC",35.51242,-76.58978,"6/23/2010",0.5,"Heteromastus filiformis","Heteromastus filiformis",10,NA,"N","Y","","N","N","4380",NA,0,NA,"","",568584,"accepted",129884,"",67420,"S","Annelida","Polychaeta","","Capitellidae","Heteromastus","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Perioculodes sp.","Perioculodes",1,NA,"N","Y","","N","N","4392",NA,0,NA,"","",570344,"accepted",101701,"",94580,"G","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Periculodes","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Rangia cuneata","Rangia cuneata",1,NA,"N","Y","","N","N","3893",NA,0,NA,"","",570344,"accepted",156991,"",80962,"S","Mollusca","Bivalvia","Veneroida","Mactridae","Rangia","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Leptocheirus plumulosus","Leptocheirus plumulosus",14,NA,"N","Y","","N","N","4384",NA,0,NA,"","",570344,"accepted",158113,"",93486,"S","Arthropoda","Malacostraca","Amphipoda","Aoridae","Leptocheirus","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Cyathura polita","Cyathura polita",3,NA,"N","Y","","N","N","3891",NA,0,NA,"","",570344,"accepted",157847,"",542646,"S","Arthropoda","Malacostraca","Isopoda","Anthuridae","Cyathura","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Aoridae","Aoridae",1,NA,"N","N","","N","N","",NA,0,NA,"","",570344,"accepted",101368,"",93440,"F","Arthropoda","Malacostraca","Amphipoda","Aoridae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Apocorophium lacustre","Apocorophium lacustre",1,NA,"N","Y","","N","N","5675",NA,0,NA,"","",570344,"accepted",148594,"",656749,"S","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Apocorophium","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Marenzelleria viridis","Marenzelleria viridis",1,NA,"N","Y","","N","N","4181",NA,0,NA,"","",570344,"accepted",131135,"",573739,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Marenzelleria","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Coelotanypus sp.","Coelotanypus",3,NA,"N","Y","","N","N","775",NA,0,NA,"","",570344,"",NA,"",128010,"G","Arthropoda","Insecta","Diptera","Chironomidae","Coelotanypus","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Dacrydium vitreum","Dacrydium vitreum",2,NA,"N","Y","","N","N","4374",NA,0,NA,"","",570344,"accepted",140449,"",79498,"S","Mollusca","Bivalvia","Mytiloida","Mytilidae","Dacrydium","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Hydrobiidae","Hydrobiidae",35,NA,"N","Y","","N","Y","80",NA,0,NA,"","",570344,"accepted",120,"",70493,"F","Mollusca","Gastropoda","Neotaenioglossa","Hydrobiidae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Veneroida","",3,NA,"N","N","","N","N","",NA,0,NA,"","",570344,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Edotia triloba","Edotia triloba",1,NA,"N","Y","","N","N","4044",NA,0,NA,"","",570344,"accepted",157885,"",544186,"S","Arthropoda","Malacostraca","Isopoda","Idoteidae","Edotia","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Mediomastus sp.","Mediomastus",5,NA,"N","Y","","N","N","4385",NA,0,NA,"","",570344,"accepted",129218,"",67438,"G","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Oedicerotidae","Oedicerotidae",1,NA,"N","N","","N","N","3905",NA,0,NA,"","",570344,"accepted",101400,"",94489,"F","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Hobsonia florida","Hobsonia florida",26,NA,"N","Y","","N","N","3968",NA,0,NA,"","",570344,"accepted",333624,"",67755,"S","Annelida","Polychaeta","Canalipalpata","Ampharetidae","Hobsonia","VAN VEEN","0.04","1","0.04","10","0.5","",""
339,"NCCA10-1158","NC",35.65824,-76.03981,"6/28/2010",0.5,"Mediomastus ambiseta","Mediomastus ambiseta",1,NA,"N","Y","","N","N","6018",NA,0,NA,"","",570344,"accepted",157482,"",67439,"S","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","10","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Ascidiacea","Ascidiacea",1,NA,"N","Y","","Y","Y","",NA,0,NA,"","",568524,"accepted",1839,"",158854,"C","Chordata","Ascidiacea","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Parvilucina crenella","Parvilucina crenella",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",420799,"",80390,"S","Mollusca","Bivalvia","Veneroida","Lucinidae","Parvilucina","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Tharyx sp. 1 AECOM","Tharyx",4,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",129249,"",67141,"G","Annelida","Polychaeta","Canalipalpata","Cirratulidae","Tharyx","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Melinna maculata","Melinna maculata",7,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157486,"",67766,"S","Annelida","Polychaeta","Canalipalpata","Ampharetidae","Melinna","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Polydora cornuta","Polydora cornuta",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",131143,"",204501,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Polydora","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Mediomastus californiensis","Mediomastus californiensis",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157483,"",67440,"S","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Januinae sp.","Januinae",34,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",322594,"",NA,"","Annelida","Polychaeta","Canalipalpata","Serpulidae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Ampelisca abdita","Ampelisca abdita",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",158020,"",93329,"S","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Nereididae","Nereididae",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"accepted",22496,"",65870,"F","Annelida","Polychaeta","Aciculata","Nereididae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Pectinaria gouldii","Pectinaria gouldii",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",334421,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Pectinariidae","Pectinaria","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Angulus agilis","Angulus agilis",19,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",420855,"",NA,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Angulus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Ampelisca vadorum","Ampelisca vadorum",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",158022,"",93330,"S","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Gastropoda","Gastropoda",1,NA,"N","Y","","N","Y","",NA,0,NA,"","",568524,"accepted",101,"",69459,"C","Mollusca","Gastropoda","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Notomastus lobatus","Notomastus lobatus",5,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157505,"",67432,"S","Annelida","Polychaeta","","Capitellidae","Notomastus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Polycirrus sp.","Polycirrus",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"accepted",129710,"",67959,"G","Annelida","Polychaeta","Canalipalpata","Terebellidae","Polycirrus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Japonactaeon punctostriatus","Japonactaeon punctostriatus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",420514,"",NA,"S","Mollusca","Gastropoda","Heterostropha","Acteonidae","Japonactaeon","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Aricidea (Aricidea) fragilis","Aricidea (Aricidea) fragilis",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",340355,"",NA,"S","Annelida","Polychaeta","","Paraonidae","Aricidea","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Armandia maculata","Armandia maculata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157220,"",67347,"S","Annelida","Polychaeta","","Opheliidae","Armandia","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Sigambra tentaculata","Sigambra tentaculata",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",130703,"",65552,"S","Annelida","Polychaeta","Aciculata","Pilargidae","Sigambra","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Crepidula maculosa","Crepidula maculosa",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",419704,"",72632,"S","Mollusca","Gastropoda","Neotaenioglossa","Calyptraeidae","Crepidula","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Anadara transversa","Anadara transversa",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",156734,"",79340,"S","Mollusca","Bivalvia","Arcoida","Arcidae","Anadara","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Kirsteueriella biocellata","",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Terebellinae","",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Amphiporus caecus","Amphiporus caecus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",156288,"",57534,"S","Nemertea","Enopla","Hoplonemertea","Amphiporidae","Amphiporus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Elasmopus levis","Elasmopus levis",10,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",421508,"",657054,"S","Arthropoda","Malacostraca","Amphipoda","Melitidae","Elasmopus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Erichsonella attenuata","Erichsonella attenuata",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157887,"",92618,"S","Arthropoda","Malacostraca","Isopoda","Idoteidae","Erichsonella","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Glycinde nordmanni","Glycinde nordmanni",5,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",130136,"",66134,"S","Annelida","Polychaeta","Aciculata","Goniadidae","Glycinde","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Macoma balthica","Macoma balthica",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",141579,"",567846,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Macoma","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Petricolaria pholadiformis","Petricolaria pholadiformis",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"accepted",156961,"",568081,"S","Mollusca","Bivalvia","Veneroida","Petricolidae","Petricolaria","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Mediomastus ambiseta","Mediomastus ambiseta",8,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157482,"",67439,"S","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Cylichnella bidentata","Cylichnella bidentata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",420538,"",76141,"S","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","Cylichnella","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Pectinidae","Pectinidae",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"accepted",213,"",79611,"F","Mollusca","Bivalvia","Ostreoida","Pectinidae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Oligochaeta","Oligochaeta",5,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",2036,"",68422,"","Annelida","Clitellata","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Prionospio perkinsi","Prionospio perkinsi",4,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",558840,"",66854,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Prionospio","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Oxydromus obscurus","",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Cymadusa compta","Cymadusa compta",3,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",158082,"",93430,"S","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Cymadusa","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Batea catharinensis","Batea catharinensis",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",158032,"",93528,"S","Arthropoda","Malacostraca","Amphipoda","Bateidae","Batea","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Penaeidea","Penaeoidea",1,NA,"Y","Y","","N","Y","",NA,0,NA,"","",568524,"accepted",106683,"",95601,"","Arthropoda","Malacostraca","Decapoda","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Ceratonereis (Composetia) irritabilis","Ceratonereis irritabilis",19,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"alternate representation",333208,"",65874,"S","Annelida","Polychaeta","Aciculata","Nereididae","Ceratonereis","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Leitoscoloplos fragilis","Leitoscoloplos fragilis",1,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",157447,"",66656,"S","Annelida","Polychaeta","","Orbiniidae","Leitoscoloplos","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Ampelisca sp.","Ampelisca",2,NA,"N","Y","","Y","Y","",NA,0,NA,"","",568524,"accepted",101445,"",93321,"G","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Prionospio pygmaeus","Prionospio pygmaeus",2,NA,"N","Y","","N","N","",NA,0,NA,"","",568524,"accepted",338539,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Prionospio","VAN VEEN","0.04","1","0.04","8","0.5","",""
340,"NCCA10-1152","NC",35.21057,-75.70743,"6/30/2010",0.5,"Chione sp.","Chione",1,NA,"N","Y","","Y","N","",NA,0,NA,"","",568524,"accepted",206343,"",81517,"G","Mollusca","Bivalvia","Veneroida","Veneridae","Chione","VAN VEEN","0.04","1","0.04","8","0.5","",""
