"PUBLICATION_DATE","TAXA_ID","UID","SITE_ID","VISIT_NO","LAT_DD83","LON_DD83","YEAR","DATE_COL","STUDY","PSTL_CODE","NCCA_REG","INDEX_AP","INDEX_NCCA15","IS_DISTINCT","TOTAL","TARGET_TAXON","APHIA_ID","ITISTSN","HABITAT","PHYLUM","CLASS","ORDER","FAMILY"
"4/27/2021",1857,171200,"NCCA15-1589",1,41.75025295,-71.36515677,2015,"7-Jul-15","Estuarine","RI","Northeast","","Y","Y",3,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,167890,"NCCA15-1657",1,26.45744981,-82.01518637,2015,"9-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,178900,"NCCA15-2140",1,40.93077621,-72.58907641,2015,"25-Aug-15","Estuarine","NY","Northeast","","Y","Y",2,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,179202,"NCCA15-2143",1,41.00811426,-72.27684131,2015,"27-Aug-15","Estuarine","NY","Northeast","","Y","Y",2,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,175401,"NCCA15-1679",1,24.7184005,-81.48344303,2015,"4-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,176493,"NCCA15-2334",1,25.31649838,-80.33280375,2015,"11-Aug-15","Estuarine","FL","Gulf","","Y","Y",2,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,177053,"NCCA15-2246",1,35.16365042,-76.07403508,2015,"18-Aug-15","Estuarine","NC","Southeast","Y","Y","Y",2,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,1000024,"MACA15-3038",1,42.59880735,-70.68077445,2015,"17-Jun-15","Estuarine","MA","Northeast","","Y","Y",6,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,177140,"NCCA15-1683",2,24.70726415,-81.33334756,2015,"18-Aug-15","Estuarine","FL","Gulf","","N","Y",1,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1857,175740,"NCCA15-1683",1,24.70726415,-81.33334756,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PLATYHELMINTHES",793,53963,"EST","PLATYHELMINTHES","","",""
"4/27/2021",1860,177324,"NCCA15-2351",1,24.92252643,-80.91809492,2015,"19-Aug-15","Estuarine","FL","Gulf","","Y","Y",3,"PLATYNEREIS DUMERILII",130417,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","NEREIDIDAE"
"4/27/2021",1860,183321,"MACA15-3022",2,41.75979642,-70.71127247,2015,"18-Sep-15","Estuarine","MA","Northeast","","N","Y",1,"PLATYNEREIS DUMERILII",130417,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","NEREIDIDAE"
"4/27/2021",1860,176760,"NCCA15-1668",1,25.21896172,-80.46148131,2015,"13-Aug-15","Estuarine","FL","Gulf","","Y","Y",2,"PLATYNEREIS DUMERILII",130417,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","NEREIDIDAE"
"4/27/2021",1860,183320,"MACA15-3014",2,41.41796553,-70.55278683,2015,"17-Sep-15","Estuarine","MA","Northeast","","N","Y",13,"PLATYNEREIS DUMERILII",130417,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","NEREIDIDAE"
"4/27/2021",1861,175401,"NCCA15-1679",1,24.7184005,-81.48344303,2015,"4-Aug-15","Estuarine","FL","Gulf","","Y","Y",3,"PLESIOLEMBOS RECTANGULATUS",421565,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","AORIDAE"
"4/27/2021",1861,177323,"NCCA15-1647",2,25.27669754,-80.37430949,2015,"20-Aug-15","Estuarine","FL","Gulf","","N","Y",22,"PLESIOLEMBOS RECTANGULATUS",421565,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","AORIDAE"
"4/27/2021",1861,175740,"NCCA15-1683",1,24.70726415,-81.33334756,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",32,"PLESIOLEMBOS RECTANGULATUS",421565,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","AORIDAE"
"4/27/2021",1861,175230,"NCCA15-1647",1,25.27669754,-80.37430949,2015,"3-Aug-15","Estuarine","FL","Gulf","","Y","Y",26,"PLESIOLEMBOS RECTANGULATUS",421565,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","AORIDAE"
"4/27/2021",1864,175813,"NCCA15-1063",1,44.49680272,-67.84495073,2015,"6-Aug-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,175044,"MACA15-3076",1,41.81346871,-70.49153014,2015,"7-Aug-15","Estuarine","MA","Northeast","","Y","Y",3,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,171460,"MACA15-3049",1,42.53484468,-70.85623792,2015,"8-Jul-15","Estuarine","MA","Northeast","","Y","Y",5,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,1000025,"MACA15-3002",1,42.59722609,-70.66739472,2015,"17-Jun-15","Estuarine","MA","Northeast","","Y","Y",2,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,171470,"MACA15-3004",1,42.52101957,-70.83336528,2015,"8-Jul-15","Estuarine","MA","Northeast","","Y","Y",2,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,173753,"NCCA15-2069",1,44.19220305,-68.74983385,2015,"23-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,171150,"NCCA15-2049",1,43.6567225,-70.22869174,2015,"7-Jul-15","Estuarine","ME","Northeast","","Y","Y",5,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1864,178083,"NCCA15-1067",1,43.91953424,-69.29483833,2015,"25-Aug-15","Estuarine","ME","Northeast","","Y","Y",5,"PLEUROGONIUM INERME",118798,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,172080,"NCCA15-1062",1,43.73662608,-69.73051147,2015,"13-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,171460,"MACA15-3049",1,42.53484468,-70.85623792,2015,"8-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,171470,"MACA15-3004",1,42.52101957,-70.83336528,2015,"8-Jul-15","Estuarine","MA","Northeast","","Y","Y",6,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,171150,"NCCA15-2049",1,43.6567225,-70.22869174,2015,"7-Jul-15","Estuarine","ME","Northeast","","Y","Y",7,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,171521,"NCCA15-1017",1,43.73904032,-69.98100698,2015,"8-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,172862,"NCCA15-2070",1,44.08611826,-68.95190839,2015,"16-Jul-15","Estuarine","ME","Northeast","","Y","Y",3,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1865,171705,"NCCA15-2042",1,43.79690502,-70.08767882,2015,"9-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUROGONIUM RUBICUNDUM",118801,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1866,175812,"NCCA15-1059",1,44.49826548,-67.74644212,2015,"6-Aug-15","Estuarine","ME","Northeast","","Y","Y",3,"PLEUROGONIUM SPINOSISSIMUM",118802,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1866,168830,"NCCA15-1015",1,43.63561812,-70.10551911,2015,"16-Jun-15","Estuarine","ME","Northeast","","Y","Y",3,"PLEUROGONIUM SPINOSISSIMUM",118802,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1866,175412,"NCCA15-2056",1,44.46639084,-67.59994305,2015,"4-Aug-15","Estuarine","ME","Northeast","","Y","Y",30,"PLEUROGONIUM SPINOSISSIMUM",118802,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1866,171684,"MACA15-3052",1,42.28452398,-70.91404061,2015,"9-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"PLEUROGONIUM SPINOSISSIMUM",118802,NA,"EST","ARTHROPODA","MALACOSTRACA","ISOPODA","PARAMUNNIDAE"
"4/27/2021",1867,171183,"NCCA15-1040",1,43.07266513,-70.86283196,2015,"7-Jul-15","Estuarine","NH","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,174663,"NCCA15-2061",1,44.45400341,-67.68144248,2015,"30-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,172040,"NCCA15-2090",1,41.67523438,-71.42056771,2015,"9-Jul-15","Estuarine","RI","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,171834,"NCCA15-2050",1,43.74883704,-69.92036967,2015,"10-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,171150,"NCCA15-2049",1,43.6567225,-70.22869174,2015,"7-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,172080,"NCCA15-1062",1,43.73662608,-69.73051147,2015,"13-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,1000025,"MACA15-3002",1,42.59722609,-70.66739472,2015,"17-Jun-15","Estuarine","MA","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1867,172861,"NCCA15-1081",1,44.13142614,-69.05160976,2015,"16-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"PLEUSTIDAE",101404,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PLEUSTIDAE"
"4/27/2021",1868,173762,"NCCA15-1215",1,32.50247938,-80.64021371,2015,"24-Jul-15","Estuarine","SC","Southeast","","Y","N",1,"PODARKEOPSIS",129319,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1868,175640,"NCCA15-1566",2,40.8614151,-73.74608654,2015,"3-Aug-15","Estuarine","NY","Northeast","","N","Y",1,"PODARKEOPSIS",129319,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1869,167892,"NCCA15-2342",1,26.92761175,-82.09625894,2015,"8-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS BREVIPALPA",157532,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1869,167302,"NCCA15-1684",1,27.90699102,-82.48055332,2015,"2-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS BREVIPALPA",157532,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1869,173762,"NCCA15-1215",1,32.50247938,-80.64021371,2015,"24-Jul-15","Estuarine","SC","Southeast","","Y","Y",1,"PODARKEOPSIS BREVIPALPA",157532,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1869,173228,"SCCA15-5367",1,32.48723162,-80.58004402,2015,"20-Jul-15","Estuarine","SC","Southeast","","Y","Y",4,"PODARKEOPSIS BREVIPALPA",157532,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,172250,"NCCA15-2399",1,30.44794578,-86.38687214,2015,"14-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177324,"NCCA15-2351",1,24.92252643,-80.91809492,2015,"19-Aug-15","Estuarine","FL","Gulf","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,169781,"NCCA15-2377",1,30.05614523,-84.33184153,2015,"24-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177140,"NCCA15-1683",2,24.70726415,-81.33334756,2015,"18-Aug-15","Estuarine","FL","Gulf","","N","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,176224,"NCCA15-1669",1,25.16221604,-80.4343123,2015,"10-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173221,"NCCA15-1684",2,27.90699102,-82.48055332,2015,"20-Jul-15","Estuarine","FL","Gulf","","N","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175400,"NCCA15-2362",1,24.70839928,-81.50832492,2015,"4-Aug-15","Estuarine","FL","Gulf","","Y","Y",11,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,176460,"NCCA15-2239",1,38.0025733,-75.33654663,2015,"20-Aug-15","Estuarine","VA","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175740,"NCCA15-1683",1,24.70726415,-81.33334756,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",3,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,183425,"NCCA15-2188",1,38.11786554,-76.06237038,2015,"15-Sep-15","Estuarine","MD","Northeast","","Y","Y",8,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175671,"NCCA15-1599",1,38.3870205,-75.11495224,2015,"6-Aug-15","Estuarine","MD","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,169655,"NCCA15-2378",1,30.08062605,-84.2480736,2015,"23-Jun-15","Estuarine","FL","Gulf","","Y","Y",4,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,170843,"NCCA15-2387",1,29.78337178,-84.68032455,2015,"1-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175935,"NCCA15-1648",1,25.23087664,-80.400585,2015,"6-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177804,"NCCA15-2353",1,25.16018472,-80.6561723,2015,"23-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,176760,"NCCA15-1668",1,25.21896172,-80.46148131,2015,"13-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,174661,"NCCA15-1510",1,36.95490308,-76.27342341,2015,"30-Jul-15","Estuarine","VA","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,174132,"NCCA15-1213",1,32.52424931,-80.35943598,2015,"26-Jul-15","Estuarine","SC","Southeast","","Y","Y",12,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173764,"SCCA15-5368",1,32.58343927,-80.57893621,2015,"23-Jul-15","Estuarine","SC","Southeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177141,"NCCA15-2352",1,24.96411087,-80.67610627,2015,"18-Aug-15","Estuarine","FL","Gulf","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,185550,"NCCA15-2217",1,37.52868434,-76.28261708,2015,"29-Sep-15","Estuarine","VA","Northeast","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,172023,"NCCA15-1592",1,41.70437472,-71.22861767,2015,"13-Jul-15","Estuarine","RI","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,178322,"NCCA15-2207",1,37.19698883,-76.20525745,2015,"10-Aug-15","Estuarine","VA","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173236,"NCCA15-1439",1,30.27796293,-85.76450829,2015,"21-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173115,"NCCA15-1455",1,30.47604925,-87.04555011,2015,"19-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,171201,"NCCA15-1590",1,41.61539541,-71.34942914,2015,"7-Jul-15","Estuarine","RI","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,178490,"NCCA15-2156",1,40.05562849,-74.08105393,2015,"26-Aug-15","Estuarine","NJ","Northeast","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173631,"NCCA15-1308",2,29.66080363,-85.03864331,2015,"22-Jul-15","Estuarine","FL","Gulf","","N","Y",6,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,183423,"NCCA15-1518",1,37.932355,-75.92388558,2015,"16-Sep-15","Estuarine","MD","Northeast","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,176493,"NCCA15-2334",1,25.31649838,-80.33280375,2015,"11-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,172650,"NCCA15-1177",1,27.99239419,-80.54978995,2015,"15-Jul-15","Estuarine","FL","Southeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177803,"NCCA15-1666",1,25.06786025,-80.72495194,2015,"23-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,176225,"NCCA15-2355",1,25.18820345,-80.41415986,2015,"10-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,174570,"NCCA15-2131",1,40.46897366,-74.15641901,2015,"28-Jul-15","Estuarine","NJ","Northeast","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175230,"NCCA15-1647",1,25.27669754,-80.37430949,2015,"3-Aug-15","Estuarine","FL","Gulf","","Y","Y",3,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,170441,"NCCA15-1197",1,29.77883579,-81.27240769,2015,"30-Jun-15","Estuarine","FL","Southeast","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",5,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175675,"NCCA15-2232",1,38.11901927,-75.24823597,2015,"5-Aug-15","Estuarine","MD","Northeast","","Y","Y",3,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,175562,"NCCA15-2199",1,37.89013712,-75.78024291,2015,"5-Aug-15","Estuarine","VA","Northeast","","Y","Y",3,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,174473,"NCCA15-2367",1,25.87209094,-81.64346956,2015,"27-Jul-15","Estuarine","FL","Gulf","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,171701,"NCCA15-1178",1,28.34518082,-80.67948341,2015,"9-Jul-15","Estuarine","FL","Southeast","","Y","Y",4,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173111,"NCCA15-2393",1,30.43670724,-87.03828773,2015,"19-Jul-15","Estuarine","FL","Gulf","","Y","Y",2,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,173630,"NCCA15-1309",1,29.61062344,-85.03094077,2015,"22-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1871,174571,"NCCA15-2132",1,40.48329341,-74.26485551,2015,"28-Jul-15","Estuarine","NJ","Northeast","","Y","Y",1,"PODARKEOPSIS LEVIFUSCINA",330826,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","HESIONIDAE"
"4/27/2021",1872,169110,"NCCA15-1016",1,43.67252466,-70.06217797,2015,"17-Jun-15","Estuarine","ME","Northeast","","Y","Y",1,"PODOCERIDAE",101405,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","PODOCERIDAE"
"4/27/2021",1874,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",6,"POECILOCHAETUS JOHNSONI",330841,NA,"EST","ANNELIDA","POLYCHAETA","SPIONIDA","POECILOCHAETIDAE"
"4/27/2021",1874,167490,"NCCA15-1687",1,27.59914852,-82.66404539,2015,"3-Jun-15","Estuarine","FL","Gulf","","Y","Y",11,"POECILOCHAETUS JOHNSONI",330841,NA,"EST","ANNELIDA","POLYCHAETA","SPIONIDA","POECILOCHAETIDAE"
"4/27/2021",1874,178045,"NCCA15-1665",2,25.07470538,-81.06464832,2015,"24-Aug-15","Estuarine","FL","Gulf","","N","Y",2,"POECILOCHAETUS JOHNSONI",330841,NA,"EST","ANNELIDA","POLYCHAETA","SPIONIDA","POECILOCHAETIDAE"
