UID,SITE_ID,STATE,VISIT_NO,DATE_COL,SCREENSIZE,TAXON_ORIGINAL,TAXON_CORRECTED,TOTAL,ADULT,CONDITION,DISTINCT,FLAGGED,IMMATURE,INDETERMINATE,LAB_TIN,LARVAE,NUM_AGGREGATED,PUPAE,QA_CODE,QA_COMMENTS,SAMPLE_ID,WORMS_STATUS,WORMS_APHIAID,ITIS_STATUS,ITIS_TSN,LPIL,PHYLUM,CLASS,ORDER,FAMILY,GENUS,GRAB_TYPE,Grab_Area(m^2),Number of grabs,Final_Grab_Area(m^2),Grab_Depth(cm),Sieve_Size(mm^2),Grab_QA,Grab_Comment
1999,VANS10-026,VA,1,8/15/2010,0.5,Tubificoides wasselli,Tubificoides wasselli,3,,N,Y,N,,N,417,,0,,,,576744,accepted,395109,,68692,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Amastigos caperatus,Amastigos caperatus,13,,N,Y,N,,N,11,,0,,,,576744,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Polygordius spp.,Polygordius,156,,N,Y,N,,N,4,,0,,,,576744,accepted,129472,,68419,G,Annelida,Polychaeta,Canalipalpata,Polygordiidae,Polygordius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Tubificoides spp. Group I,Tubificoides,8,,N,Y,N,,N,516,,0,,,,576744,accepted,137393,,68687,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Branchiostoma virginae,Branchiostoma virginiae,1,,N,Y,N,,N,203,,0,,,,576744,accepted,266219,,206924,S,Chordata,Cephalochordata,Amphioxiformes,Branchiostomatidae,Branchiostoma,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Ampharete finmarchica,Ampharete finmarchica,2,,N,Y,N,,N,,,0,,,,576744,accepted,129778,,67741,S,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Ampharete,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Turbonilla interrupta,Turbonilla interrupta,1,,N,Y,N,,N,130,,0,,,,576744,accepted,160082,,75687,S,Mollusca,Gastropoda,Heterostropha,Pyramidellidae,Turbonilla,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Aricidea cerrutii,Aricidea (Acmira) cerrutii,5,,N,Y,N,,N,367,,0,,,,576744,accepted,326607,,,S,Annelida,Polychaeta,,Paraonidae,Aricidea,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
1999,VANS10-026,VA,1,8/15/2010,0.5,Ensis directus,Ensis directus,3,,N,Y,N,,N,149,,0,,,,576744,accepted,140732,,81022,S,Mollusca,Bivalvia,Veneroida,Pharidae,Ensis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Scolelepis bousfieldi,Scolelepis bousfieldi,1,,N,Y,N,,N,103,,0,,,,576754,accepted,157560,,66944,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Scolelepis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Nucula proxima,Nucula proxima,3,,N,Y,N,,N,144,,0,,,,576754,accepted,156916,,79132,S,Mollusca,Bivalvia,Nuculoida,Nuculidae,Nucula,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Glycera dibranchiata,Glycera dibranchiata,8,,N,Y,N,,N,41,,0,,,,576754,accepted,157392,,66107,S,Annelida,Polychaeta,Aciculata,Glyceridae,Glycera,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Sigambra tentaculata,Sigambra tentaculata,3,,N,Y,N,,N,86,,0,,,,576754,accepted,130703,,65552,S,Annelida,Polychaeta,Aciculata,Pilargidae,Sigambra,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Nassarius trivittatus,Ilyanassa trivittata,2,,N,Y,N,,N,17,,0,,,,576754,accepted,467492,,74170,S,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Ilyanassa,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Glycinde solitaria,Glycinde solitaria,7,,N,Y,N,,N,298,,0,,,,576754,accepted,157396,,66132,S,Annelida,Polychaeta,Aciculata,Goniadidae,Glycinde,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Nemertea spp.,Nemertea,10,,N,Y,N,,N,16,,0,,,,576754,accepted,152391,,57411,P,Nemertea,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Tubificoides spp. Group I,Tubificoides,27,,N,Y,N,,N,516,,0,,,,576754,accepted,137393,,68687,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Ampelisca spp.,Ampelisca,7,,N,Y,N,,N,472,,0,,,,576754,accepted,101445,,93321,G,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Edotea triloba,Edotia triloba,7,,N,Y,N,,N,183,,0,,,,576754,accepted,157885,,544186,S,Arthropoda,Malacostraca,Isopoda,Idoteidae,Edotia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Brania welfleetensis,Brania wellfleetensis,1,,N,Y,N,,N,245,,0,,,,576754,accepted,157288,,65762,S,Annelida,Polychaeta,Aciculata,Syllidae,Brania,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Anthozoa spp.,Anthozoa,1,,N,Y,N,,N,20,,0,,,,576754,accepted,1292,,51938,C,Cnidaria,Anthozoa,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Drilonereis longa,Drilonereis longa,1,,N,Y,N,,N,27,,0,,,,576754,accepted,157357,,66426,S,Annelida,Polychaeta,Aciculata,Oenonidae,Drilonereis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Macroclymene zonalis,Clymenella zonalis,1,,N,Y,N,,N,53,,0,,,,576754,accepted,157320,,67531,S,Annelida,Polychaeta,,Maldanidae,Clymenella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Asabellides oculata,Asabellides oculata,6,,N,Y,N,,N,24,,0,,,,576754,accepted,157221,,67786,S,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Asabellides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Magelona sp.,Magelona,1,,N,Y,N,,N,10,,0,,,,576754,accepted,129341,,67043,G,Annelida,Polychaeta,Canalipalpata,Magelonidae,Magelona,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Streblospio benedicti,Streblospio benedicti,58,,N,Y,N,,N,105,,0,,,,576754,accepted,131191,,66939,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Streblospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Tubificoides wasselli,Tubificoides wasselli,2,,N,Y,N,,N,417,,0,,,,576754,accepted,395109,,68692,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Turbellaria spp.,Turbellaria,2,,N,Y,N,,N,21,,0,,,,576754,accepted,794,,53964,C,Platyhelminthes,Turbellaria,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Bhawania heteroseta,Bhawania heteroseta,1,,N,Y,N,,N,66,,0,,,,576754,accepted,421043,,65159,S,Annelida,Polychaeta,Aciculata,Chrysopetalidae,Bhawania,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Tharyx sp. A Doner,Tharyx,32,,N,Y,N,,N,392,,0,,,,576754,accepted,129249,,67141,G,Annelida,Polychaeta,Canalipalpata,Cirratulidae,Tharyx,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Mediomastus ambiseta,Mediomastus ambiseta,866,,N,Y,N,,N,32,,0,,,,576754,accepted,157482,,67439,S,Annelida,Polychaeta,,Capitellidae,Mediomastus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Apoprionospio pygmaea,Prionospio pygmaeus,2,,N,Y,N,,N,2,,0,,,,576754,accepted,338539,,66846,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Prionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Aricidea cerrutii,Aricidea (Acmira) cerrutii,1,,N,Y,N,,N,367,,0,,,,576754,accepted,326607,,,S,Annelida,Polychaeta,,Paraonidae,Aricidea,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Phoronis spp.,Phoronis,1,,N,Y,N,,N,198,,0,,,,576754,accepted,128545,,155462,G,Phoronida,,,Phoronidae,Phoronis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Polygordius spp.,Polygordius,4,,N,Y,N,,N,4,,0,,,,576754,accepted,129472,,68419,G,Annelida,Polychaeta,Canalipalpata,Polygordiidae,Polygordius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Spiochaetopterus costarum,Spiochaetopterus costarum,1,,N,Y,N,,N,35,,0,,,,576754,accepted,129922,,67107,S,Annelida,Polychaeta,Canalipalpata,Chaetopteridae,Spiochaetopterus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Ensis directus,Ensis directus,1,,N,Y,N,,N,149,,0,,,,576754,accepted,140732,,81022,S,Mollusca,Bivalvia,Veneroida,Pharidae,Ensis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Amastigos caperatus,Amastigos caperatus,13,,N,Y,N,,N,11,,0,,,,576754,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Polydora cornuta,Polydora cornuta,1,,N,Y,N,,N,101,,0,,,,576754,accepted,131143,,204501,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Polydora,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Sigambra bassi,Sigambra bassi,1,,N,Y,N,,N,85,,0,,,,576754,accepted,157568,,65554,S,Annelida,Polychaeta,Aciculata,Pilargidae,Sigambra,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Tellina agilis,Angulus agilis,31,,N,Y,N,,N,12,,0,,,,576754,accepted,420855,,,S,Mollusca,Bivalvia,Veneroida,Tellinidae,Angulus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2000,VANS10-027,VA,1,8/15/2010,0.5,Ampelisca verrilli,Ampelisca verrilli,2,,N,Y,N,,N,13,,0,,,,576754,accepted,158023,,93331,S,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Apoprionospio pygmaea,Prionospio pygmaeus,35,,N,Y,N,,N,2,,0,,,,576634,accepted,338539,,66846,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Prionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Spiophanes bombyx,Spiophanes bombyx,17,,N,Y,N,,N,1,,0,,,,576634,accepted,131187,,66897,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Spiophanes,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Asabellides oculata,Asabellides oculata,2,,N,Y,N,,N,24,,0,,,,576634,accepted,157221,,67786,S,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Asabellides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Scoletoma tenuis,Scoletoma tenuis,1,,N,Y,N,,N,49,,0,,,,576634,accepted,382375,,,S,Annelida,Polychaeta,Aciculata,Lumbrineridae,Scoletoma,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Gemma gemma,Gemma gemma,4,,N,Y,N,,N,152,,0,,,,576634,accepted,156803,,81511,S,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Haminoea solitaria,Haminoea solitaria,8,,N,Y,N,,N,117,,0,,,,576634,accepted,156655,,76258,S,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Mediomastus ambiseta,Mediomastus ambiseta,4,,N,Y,N,,N,32,,0,,,,576634,accepted,157482,,67439,S,Annelida,Polychaeta,,Capitellidae,Mediomastus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Aricidea wassi,Aricidea (Aricidea) wassi,10,,N,Y,N,,N,5,,0,,,,576634,accepted,326605,,,S,Annelida,Polychaeta,,Paraonidae,Aricidea,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Protohaustorius deichmannae,Protohaustorius deichmannae,1,,N,Y,N,,N,639,,0,,,,576634,accepted,158136,,94009,S,Arthropoda,Malacostraca,Amphipoda,Haustoriidae,Protohaustorius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Leitoscoloplos spp.,Leitoscoloplos,2,,N,Y,N,,N,510,,0,,,,576634,accepted,129418,,66653,G,Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Americhelidium americanum,Americhelidium americanum,2,,N,Y,N,,N,173,,0,,,,576634,accepted,421529,,657118,S,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Americhelidium,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Tellina agilis,Angulus agilis,20,,N,Y,N,,N,12,,0,,,,576634,accepted,420855,,,S,Mollusca,Bivalvia,Veneroida,Tellinidae,Angulus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Nephtys cryptomma,Nephtys cryptomma,2,,N,Y,N,,N,,,0,,,,576634,accepted,329542,,,S,Annelida,Polychaeta,Aciculata,Nephtyidae,Nephtys,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Glycera spp.,Glycera,6,,N,Y,N,,N,43,,0,,,,576634,accepted,129296,,66102,G,Annelida,Polychaeta,Aciculata,Glyceridae,Glycera,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Natica pusilla,Tectonatica pusilla,2,,N,Y,N,,N,125,,0,,,,576634,accepted,160063,valid,72957,S,Mollusca,Gastropoda,Neotaenioglossa,Naticidae,Natica,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Amphipoda spp.,Amphipoda,3,,N,Y,N,,N,491,,0,,,,576634,accepted,1135,,93294,O,Arthropoda,Malacostraca,Amphipoda,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Polygordius spp.,Polygordius,15,,N,Y,N,,N,4,,0,,,,576634,accepted,129472,,68419,G,Annelida,Polychaeta,Canalipalpata,Polygordiidae,Polygordius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Microprotopus raneyi,Microprotopus raneyi,1,,N,Y,N,,N,175,,0,,,,576634,accepted,157854,,94122,S,Arthropoda,Malacostraca,Amphipoda,Isaeidae,Microprotopus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Tharyx sp. A Doner,Tharyx,23,,N,Y,N,,N,392,,0,,,,576634,accepted,129249,,67141,G,Annelida,Polychaeta,Canalipalpata,Cirratulidae,Tharyx,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Amastigos caperatus,Amastigos caperatus,23,,N,Y,N,,N,11,,0,,,,576634,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Acteocina canaliculata,Acteocina canaliculata,1,,N,Y,N,,N,258,,0,,,,576634,accepted,160065,,76117,S,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Acteocina,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Onuphis eremita,Onuphis eremita,4,,N,Y,N,,N,58,,0,,,,576634,accepted,130470,,66164,S,Annelida,Polychaeta,Aciculata,Onuphidae,Onuphis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Nemertea spp.,Nemertea,1,,N,Y,N,,N,16,,0,,,,576634,accepted,152391,,57411,P,Nemertea,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2001,VANS10-028,VA,1,8/16/2010,0.5,Rhepoxynius epistomus,Rhepoxynius epistomus,4,,N,Y,N,,N,176,,0,,,,576634,accepted,158146,,94728,S,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Rhepoxynius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Cerapus tubularis,Cerapus tubularis,2,,N,Y,N,,N,337,,0,,,,576534,accepted,158078,,93587,S,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Cerapus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Paraprionospio pinnata,Paraprionospio alata,15,,N,Y,N,,N,99,,0,,,,576534,accepted,334390,,,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Paraprionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Nemertea spp.,Nemertea,69,,N,Y,N,,N,16,,0,,,,576534,accepted,152391,,57411,P,Nemertea,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Yoldia limatula,Yoldia limatula,2,,N,Y,N,,N,142,,0,,,,576534,accepted,157005,,79273,S,Mollusca,Bivalvia,Nuculoida,Yoldiidae,Yoldia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Streblospio benedicti,Streblospio benedicti,8,,N,Y,N,,N,105,,0,,,,576534,accepted,131191,,66939,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Streblospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Phoronis spp.,Phoronis,2,,N,Y,N,,N,198,,0,,,,576534,accepted,128545,,155462,G,Phoronida,,,Phoronidae,Phoronis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Tellina agilis,Angulus agilis,73,,N,Y,N,,N,12,,0,,,,576534,accepted,420855,,,S,Mollusca,Bivalvia,Veneroida,Tellinidae,Angulus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Spiochaetopterus costarum,Spiochaetopterus costarum,4,,N,Y,N,,N,35,,0,,,,576534,accepted,129922,,67107,S,Annelida,Polychaeta,Canalipalpata,Chaetopteridae,Spiochaetopterus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Bivalvia spp.,Bivalvia,1,,N,Y,N,,N,204,,0,,,,576534,accepted,105,,79118,C,Mollusca,Bivalvia,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Tubificoides spp. Group I,Tubificoides,48,,N,Y,N,,N,516,,0,,,,576534,accepted,137393,,68687,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Eteone heteropoda,Hypereteone heteropoda,1,,N,Y,N,,N,75,,0,,,,576534,accepted,333652,,,S,Annelida,Polychaeta,Aciculata,Phyllodocidae,Hypereteone,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Macroclymene zonalis,Clymenella zonalis,1,,N,Y,N,,N,53,,0,,,,576534,accepted,157320,,67531,S,Annelida,Polychaeta,,Maldanidae,Clymenella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2002,VANS10-029,VA,1,8/17/2010,0.5,Cabira incerta,Cabira incerta,1,,N,Y,N,,N,464,,0,,,,576534,accepted,157290,,65565,S,Annelida,Polychaeta,Aciculata,Pilargidae,Cabira,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
