Dataset:              Infaunal Abundance - Raw Data By Grab and Taxon
File Name:            CP_BEN_A.txt
Date Created:         01OCT1999
# Variables:          6
# Header Records:     16
# Data Records:       9609
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              DATE         Sample collection date (YYMMDD)
              GRABREP      Grab replicate number
              COD_EMAP     Carolinian Province Office Taxa Code
              ABUNDANC     Abundance of taxon
              SPEC_IGN     Ignore taxa flag

STA_NAME;DATE;GRABREP;COD_EMAP;ABUNDANC;SPEC_IGN
CP95140;950821;1;XXXXNEME;1;.
CP95140;950821;1;XXXXNERE;1;.
CP95140;950821;2;GLYCSOLI;3;.
CP95140;950821;2;LEITXSPP;1;.
CP95140;950821;2;MEDIAMBI;9;.
CP95140;950821;2;STREBENE;3;.
CP95140;950821;2;XXXXNEME;2;.
CP95141;950802;1;AMPEABDI;2;.
CP95141;950802;1;ANCICOMM;2;.
CP95141;950802;1;APOPPYGM;1;.
CP95141;950802;1;ARABIRIC;1;.
CP95141;950802;1;CABIINCE;1;.
CP95141;950802;1;CERAIRRI;4;.
CP95141;950802;1;GLYCAMER;2;.
CP95141;950802;1;MEDIAMBI;3;.
CP95141;950802;1;PARAPINN;2;.
CP95141;950802;1;PARVMULT;1;.
CP95141;950802;1;PHORXSPP;10;.
CP95141;950802;1;PODALEVI;1;.
CP95141;950802;1;PODAOBSC;3;.
CP95141;950802;1;PSEUAMBI;1;.
CP95141;950802;1;SPIOOCUL;1;.
CP95141;950802;1;TAGEDIVI;1;.
CP95141;950802;1;TELLAGIL;1;.
CP95141;950802;1;XXXXMONT;1;.
CP95141;950802;1;XXXXNEME;6;.
CP95141;950802;1;XXXXOPHI;5;.
CP95141;950802;1;XXXXSIPU;1;.
CP95141;950802;2;CERAIRRI;5;.
CP95141;950802;2;DORVRUDO;4;.
CP95141;950802;2;LEUCAMER;1;.
CP95141;950802;2;MACRZONA;5;.
CP95141;950802;2;MEDIAMBI;3;.
CP95141;950802;2;PARAPINN;9;.
CP95141;950802;2;PHORXSPP;12;.
CP95141;950802;2;PHYLAREN;1;.
CP95141;950802;2;PODAOBSC;1;.
CP95141;950802;2;SPIOOCUL;2;.
CP95141;950802;2;XXXXMONT;6;.
CP95141;950802;2;XXXXNEME;4;.
CP95141;950802;2;XXXXOPHI;12;.
CP95141;950802;3;ASTHHEMP;11;.
CP95141;950802;3;CYATPOLI;1;.
CP95141;950802;3;PARAPINN;2;.
CP95141;950802;3;PHORXSPP;9;.
CP95141;950802;3;PODAXSP1;1;.
CP95141;950802;3;SPIOXXSP;2;.
CP95141;950802;3;XXXXOPHI;11;.
CP95142;950801;1;ACTECANA;4;.
CP95142;950801;1;ARICFRAG;1;.
CP95142;950801;1;GLYCDIBR;3;.
CP95142;950801;1;GLYCSOLI;6;.
CP95142;950801;1;HETEFILI;1;.
CP95142;950801;1;HYDRDIAN;1;.
CP95142;950801;1;LEITXSPP;1;.
CP95142;950801;1;LISTBARN;1;.
CP95142;950801;1;LISTCLYM;1;.
CP95142;950801;1;LYONHYAL;2;.
CP95142;950801;1;MEDIAMBI;1;.
CP95142;950801;1;NEANSUCC;3;.
CP95142;950801;1;NOTOXSPP;1;.
CP95142;950801;1;NUCUPROX;1;.
CP95142;950801;1;ODOSENGO;2;.
CP95142;950801;1;PARAPINN;1;.
CP95142;950801;1;SPIOOCUL;1;.
CP95142;950801;1;TAGEDIVI;2;.
CP95142;950801;1;TELLAGIL;2;.
CP95142;950801;1;XXXXBIVA;1;.
CP95142;950801;1;XXXXNEME;2;.
CP95142;950801;1;XXXXOPHI;1;.
CP95142;950801;1;XXXXSYLL;2;.
CP95142;950801;2;ACTECANA;1;.
CP95142;950801;2;AMPEABDI;1;.
CP95142;950801;2;ARICFRAG;1;.
CP95142;950801;2;ARMAXSPP;1;.
CP95142;950801;2;CLYMTORQ;3;.
CP95142;950801;2;ERICBRAS;2;.
CP95142;950801;2;GLYCAMER;1;.
CP95142;950801;2;GLYCDIBR;1;.
CP95142;950801;2;GLYCSOLI;4;.
CP95142;950801;2;HETEFILI;1;.
CP95142;950801;2;HYDRDIAN;3;.
CP95142;950801;2;LEITXSPP;1;.
CP95142;950801;2;LISTBARN;1;.
CP95142;950801;2;LISTCLYM;2;.
CP95142;950801;2;LYONHYAL;1;.
CP95142;950801;2;MEDIAMBI;2;.
CP95142;950801;2;NOTOXSPP;2;.
CP95142;950801;2;PARAPINN;3;.
CP95142;950801;2;PODALEVI;1;.
CP95142;950801;2;SPIOOCUL;1;.
CP95142;950801;2;STREBENE;1;.
CP95142;950801;2;TAGEDIVI;1;.
CP95142;950801;2;TELLAGIL;3;.
CP95142;950801;2;XXXXNEME;2;.
CP95142;950801;2;XXXXOPHI;1;.
CP95143;950802;1;CARAHOBS;2;.
CP95143;950802;1;CERAIRRI;12;.
CP95143;950802;1;DORVRUDO;1;.
CP95143;950802;1;GLYCXSPP;1;.
CP95143;950802;1;LISTBARN;3;.
CP95143;950802;1;MACRZONA;6;.
CP95143;950802;1;MEDIAMBI;2;.
CP95143;950802;1;NOTOXSPP;2;.
CP95143;950802;1;PARAPINN;4;.
CP95143;950802;1;SCOLTENU;2;.
CP95143;950802;1;SPIOOCUL;1;.
CP95143;950802;1;XXXXBIVA;2;.
CP95143;950802;1;XXXXNEME;2;.
CP95143;950802;2;CARAHOBS;4;.
CP95143;950802;2;CERAIRRI;19;.
CP95143;950802;2;DORVRUDO;1;.
CP95143;950802;2;GLYCSOLI;6;.
CP95143;950802;2;GLYCXSPP;1;.
CP95143;950802;2;LISTBARN;10;.
CP95143;950802;2;MACRZONA;1;.
CP95143;950802;2;MEDIAMBI;6;.
CP95143;950802;2;NOTOXSPP;11;.
CP95143;950802;2;PARAPINN;5;.
CP95143;950802;2;PHORXSPP;2;.
CP95143;950802;2;PODALEVI;1;.
CP95143;950802;2;SCOLTENU;7;.
CP95143;950802;2;SPIOOCUL;4;.
CP95143;950802;2;XXXXNEME;3;.
CP95144;950731;0; ;.;.
CP95145;950731;1;CERAIRRI;1;.
CP95145;950731;1;MEDIAMBI;11;.
CP95145;950731;1;PHORXSPP;1;.
CP95145;950731;1;SCOLTENU;1;.
CP95145;950731;1;XXXXCAPI;1;.
CP95145;950731;2;GLYCSOLI;2;.
CP95145;950731;2;MEDIAMBI;6;.
CP95145;950731;2;SCOLRUBR;1;.
CP95145;950731;2;SCOLTENU;3;.
CP95145;950731;2;XXXXCAPI;1;.
CP95146;950706;1;BHAWHETE;2;.
CP95146;950706;1;CHIOCANC;11;.
CP95146;950706;1;CORBCONT;1;.
CP95146;950706;1;CRASLUNA;16;.
CP95146;950706;1;GLYCAMER;2;.
CP95146;950706;1;GLYCSOLI;1;.
CP95146;950706;1;PINNXSPP;1;.
CP95146;950706;1;PSEUAMBI;21;.
CP95146;950706;1;SPISSOLI;1;.
CP95146;950706;1;XXXXHARP;1;2
CP95146;950706;1;XXXXMYTI;1;2
CP95146;950706;1;XXXXOPHI;1;.
CP95146;950706;1;XXXXTUBI;5;.
CP95146;950706;2;ACANMILL;1;.
CP95146;950706;2;CABIINCE;1;.
CP95146;950706;2;CHIOCANC;10;.
CP95146;950706;2;GLYCAMER;1;.
CP95146;950706;2;PSEUAMBI;5;.
CP95146;950706;2;TELLSYMB;1;.
CP95146;950706;2;XXXXCIRR;1;.
CP95146;950706;2;XXXXNEMA;.;2
CP95146;950706;2;XXXXTUBI;1;.
CP95147;950706;1;ARICWASS;2;.
CP95147;950706;1;CIRRXSP2;4;.
CP95147;950706;1;COROXSPP;1;.
CP95147;950706;1;EDOTTRIL;3;.
CP95147;950706;1;LAEOCULV;1;.
CP95147;950706;1;POLIDUPL;1;.
CP95147;950706;2;ARICWASS;7;.
CP95147;950706;2;CYATPOLI;1;.
CP95147;950706;2;EDOTTRIL;2;.
CP95147;950706;2;LEPIDYTI;1;.
CP95147;950706;2;MONOXSPP;1;.
CP95147;950706;2;POLIDUPL;1;.
CP95148;950705;1;DONAVARI;1;.
CP95148;950705;1;LEITXSPP;1;.
CP95148;950705;1;NEPHPICT;1;.
CP95148;950705;1;PROTWIGL;116;.
CP95148;950705;1;TELLAGIL;20;.
CP95148;950705;1;XXXXNEME;1;.
CP95148;950705;1;XXXXPORT;1;.
CP95148;950705;2;DONAVARI;1;.
CP95148;950705;2;NEPHPICT;3;.
CP95148;950705;2;PROTWIGL;141;.
CP95148;950705;2;TELLAGIL;9;.
CP95148;950705;2;XXXXECHI;1;.
CP95148;950705;2;XXXXNEME;1;.
CP95149;950818;1;CHIRXXSP;1;.
CP95149;950818;1;MAREVIRI;4;.
CP95149;950818;1;POLYGSPP;2;.
CP95149;950818;1;XXXXBIVA;2;.
CP95149;950818;1;XXXXNEME;1;.
CP95149;950818;1;XXXXOLIG;4;.
CP95149;950818;3;XXXXNEME;3;.
CP95149;950818;3;XXXXOLIG;1;.
CP95150;950818;1;AMERXSPP;7;.
CP95150;950818;1;RANGCUNE;1;.
CP95150;950818;1;XXXXNERE;2;.
CP95150;950818;1;XXXXOLIG;8;.
CP95150;950818;1;XXXXSIPU;1;.
CP95150;950818;2;AMERXSPP;1;.
CP95150;950818;2;STREBENE;1;.
CP95150;950818;2;XXXXNEME;2;.
CP95150;950818;2;XXXXNERE;2;.
CP95150;950818;2;XXXXOLIG;14;.
CP95151;950802;1;CHIRXXSP;1;.
CP95151;950802;1;COROXSPP;1;.
CP95151;950802;1;DEMOMICR;1;.
CP95151;950802;1;DYSPSAYI;1;.
CP95151;950802;1;EXOGDISP;1;.
CP95151;950802;1;GLYCAMER;1;.
CP95151;950802;1;GLYCSOLI;1;.
CP95151;950802;1;HETEFILI;2;.
CP95151;950802;1;LEITXSPP;1;.
CP95151;950802;1;LEPISUBL;3;.
CP95151;950802;1;MEDIXSPP;2;.
CP95151;950802;1;MELINITI;16;.
CP95151;950802;1;NEANSUCC;27;.
CP95151;950802;1;ODONXSPP;4;.
CP95151;950802;1;PALAVULG;2;.
CP95151;950802;1;PARAPINN;4;.
CP95151;950802;1;PODALEVI;1;.
CP95151;950802;1;POLYDSPP;1;.
CP95151;950802;1;PORTSAYI;1;.
CP95151;950802;1;SCOLRUBR;7;.
CP95151;950802;1;SPHABILO;2;.
CP95151;950802;1;SPHEANTI;5;.
CP95151;950802;1;STREBENE;8;.
CP95151;950802;1;TELLAGIL;2;.
CP95151;950802;1;XXX1CARI;2;.
CP95151;950802;1;XXXXACTI;12;.
CP95151;950802;1;XXXXCIRR;2;.
CP95151;950802;1;XXXXECTO;1;.
CP95151;950802;1;XXXXNEMA;1;2
CP95151;950802;1;XXXXNEME;1;.
CP95151;950802;1;XXXXOLIG;22;.
CP95151;950802;1;XXXXOPHI;1;.
CP95151;950802;1;XXXXPORC;1;.
CP95151;950802;2;CORBCONT;1;.
CP95151;950802;2;GLYCAMER;2;.
CP95151;950802;2;HETEFILI;3;.
CP95151;950802;2;HYPEXSPP;1;.
CP95151;950802;2;MEDIXSPP;3;.
CP95151;950802;2;NEANSUCC;1;.
CP95151;950802;2;PARAPINN;9;.
CP95151;950802;2;POLYDSPP;1;.
CP95151;950802;2;SCOLRUBR;2;.
CP95151;950802;2;STREBENE;3;.
CP95151;950802;2;SYLLXXSP;1;.
CP95151;950802;2;XXXXCIRR;2;.
CP95151;950802;2;XXXXECTO;2;.
CP95151;950802;2;XXXXNEME;1;.
CP95151;950802;2;XXXXOLIG;1;.
CP95152;950802;1;GLYCAMER;2;.
CP95152;950802;1;HETEFILI;3;.
CP95152;950802;1;MEDIAMBI;1;.
CP95152;950802;1;NEANSUCC;1;.
CP95152;950802;1;NUCUPROX;1;.
CP95152;950802;1;PARAPINN;7;.
CP95152;950802;1;SCOLRUBR;2;.
CP95152;950802;1;SCOLTENU;1;.
CP95152;950802;1;STREBENE;9;.
CP95152;950802;1;TELLXSPP;3;.
CP95152;950802;1;THARXSPP;1;.
CP95152;950802;1;XXX1CARI;1;.
CP95152;950802;1;XXX2OSTR;2;2
CP95152;950802;1;XXXXCIRR;3;.
CP95152;950802;1;XXXXECTO;1;.
CP95152;950802;1;XXXXNEMA;1;2
CP95152;950802;1;XXXXOLIG;9;.
CP95152;950802;2;AMPEXSPP;1;.
CP95152;950802;2;CORBCONT;1;.
CP95152;950802;2;GLYCAMER;2;.
CP95152;950802;2;HETEFILI;1;.
CP95152;950802;2;LEUCAMER;1;.
CP95152;950802;2;SCOLTENU;1;.
CP95152;950802;2;STREBENE;1;.
CP95152;950802;2;XXXXECTO;1;.
CP95153;950803;1;ACTECANA;4;.
CP95153;950803;1;AMERXSPP;1;.
CP95153;950803;1;AMPEVERR;1;.
CP95153;950803;1;AMPEXSPP;2;1
CP95153;950803;1;BRANWELL;2;.
CP95153;950803;1;CORBCONT;1;.
CP95153;950803;1;CYATBURB;1;.
CP95153;950803;1;GAMMPALU;1;.
CP95153;950803;1;GLYCSOLI;6;.
CP95153;950803;1;LEITXSPP;5;.
CP95153;950803;1;LISTBARN;5;.
CP95153;950803;1;MEDIAMBI;5;.
CP95153;950803;1;MEDIXSPP;3;.
CP95153;950803;1;MICRGRAC;2;.
CP95153;950803;1;NUCUPROX;8;.
CP95153;950803;1;PARVMULT;1;.
CP95153;950803;1;PINNXSPP;8;.
CP95153;950803;1;POLYDSPP;6;.
CP95153;950803;1;SCOLRUBR;1;.
CP95153;950803;1;STREBENE;51;.
CP95153;950803;1;TELLAGIL;32;.
CP95153;950803;1;THARXSPP;2;.
CP95153;950803;1;XXX1CARI;2;.
CP95153;950803;1;XXX2OSTR;1;2
CP95153;950803;1;XXXXBIVA;5;1
CP95153;950803;1;XXXXNEME;10;.
CP95153;950803;1;XXXXOLIG;15;.
CP95153;950803;1;XXXXOPHI;2;1
CP95153;950803;1;XXXXSIPU;1;.
CP95153;950803;2;ABRAAEQU;6;.
CP95153;950803;2;AMPEVERR;4;.
CP95153;950803;2;AMPEXSPP;1;1
CP95153;950803;2;BRANWELL;7;.
CP95153;950803;2;CIRR1SPP;1;.
CP95153;950803;2;CORBCONT;1;.
CP95153;950803;2;CORBXSPP;1;.
CP95153;950803;2;GLYCSOLI;6;.
CP95153;950803;2;GONILITT;1;.
CP95153;950803;2;LEITXSPP;5;.
CP95153;950803;2;LISTBARN;3;.
CP95153;950803;2;LOIMMEDU;1;.
CP95153;950803;2;MEDIAMBI;21;.
CP95153;950803;2;MICRGRAC;1;.
CP95153;950803;2;MICRXSPP;1;.
CP95153;950803;2;NASSACUT;1;.
CP95153;950803;2;NUCUPROX;16;.
CP95153;950803;2;OWENFUSI;1;.
CP95153;950803;2;PARVMULT;3;.
CP95153;950803;2;PINNXSPP;6;.
CP95153;950803;2;POLYCORN;2;.
CP95153;950803;2;STREBENE;133;.
CP95153;950803;2;TELLAGIL;32;.
CP95153;950803;2;THARXSPP;10;.
CP95153;950803;2;TURBXSPP;1;.
CP95153;950803;2;XXX1CARI;1;.
CP95153;950803;2;XXX2OSTR;1;2
CP95153;950803;2;XXXXAORI;1;.
CP95153;950803;2;XXXXBIVA;1;.
CP95153;950803;2;XXXXGONI;2;1
CP95153;950803;2;XXXXNEMA;23;2
CP95153;950803;2;XXXXNEME;1;.
CP95153;950803;2;XXXXOLIG;30;.
CP95153;950803;2;XXXXOPHI;3;1
CP95154;950804;1;ACTECANA;1;.
CP95154;950804;1;AMPEXSPP;1;.
CP95154;950804;1;ANCICOMM;2;.
CP95154;950804;1;CYRTCOST;4;.
CP95154;950804;1;GLYCSOLI;1;.
CP95154;950804;1;HYPELACT;1;.
CP95154;950804;1;LEITXSPP;2;.
CP95154;950804;1;MEDIAMBI;9;.
CP95154;950804;1;PARAPINN;4;.
CP95154;950804;1;POLYCORN;1;.
CP95154;950804;1;SCOLRUBR;1;.
CP95154;950804;1;SCOLTENU;7;.
CP95154;950804;1;STREBENE;13;.
CP95154;950804;1;THARXSPP;1;.
CP95154;950804;1;XXX1CARI;4;.
CP95154;950804;1;XXXXBIVA;1;.
CP95154;950804;1;XXXXCUMA;1;.
CP95154;950804;1;XXXXMALD;1;.
CP95154;950804;1;XXXXOLIG;2;.
CP95154;950804;2;ACTECANA;5;.
CP95154;950804;2;AMPEXSPP;1;.
CP95154;950804;2;APHEXXSP;3;.
CP95154;950804;2;GLYCSOLI;1;.
CP95154;950804;2;HETEFILI;1;.
CP95154;950804;2;HYPEXSPP;1;.
CP95154;950804;2;LEITXSPP;5;.
CP95154;950804;2;LEUCAMER;4;.
CP95154;950804;2;MEDIXSPP;1;.
CP95154;950804;2;MICRGRAC;1;.
CP95154;950804;2;OGYRALPH;3;.
CP95154;950804;2;PARAPINN;9;.
CP95154;950804;2;SCOLTENU;1;.
CP95154;950804;2;STREBENE;14;.
CP95154;950804;2;XXX1CARI;2;.
CP95154;950804;2;XXXXGAST;1;.
CP95154;950804;2;XXXXOLIG;2;.
CP95154;950804;2;XXXXTHAL;1;.
CP95155;950731;1;CHIRXXSP;2;.
CP95155;950731;1;CRASMART;1;.
CP95155;950731;1;HYPEXSPP;1;.
CP95155;950731;1;NUCUPROX;1;.
CP95155;950731;1;PARPLONG;2;.
CP95155;950731;1;PODALEVI;1;.
CP95155;950731;1;SYLLXXSP;3;.
CP95155;950731;1;XXXXHESI;4;.
CP95155;950731;1;XXXXNEMA;17;2
CP95155;950731;1;XXXXOLIG;29;.
CP95155;950731;1;XXXXOPHI;1;.
CP95155;950731;2;ANCIDEPR;1;.
CP95155;950731;2;ANCIHART;2;.
CP95155;950731;2;CHIRCOEC;9;.
CP95155;950731;2;CHIRXXSP;1;1
CP95155;950731;2;LEITXSPP;2;.
CP95155;950731;2;MICRFRAG;5;.
CP95155;950731;2;NEPHBUCE;1;.
CP95155;950731;2;PARPLONG;9;.
CP95155;950731;2;PODAOBSC;6;.
CP95155;950731;2;PODAXSPP;2;.
CP95155;950731;2;SABEVULG;6;.
CP95155;950731;2;STREBENE;1;.
CP95155;950731;2;STREXXSP;2;.
CP95155;950731;2;SYLLXSP1;5;.
CP95155;950731;2;XXX1CARI;1;.
CP95155;950731;2;XXXXNEMA;30;2
CP95155;950731;2;XXXXNEME;17;.
CP95155;950731;2;XXXXOLIG;14;.
CP95156;950801;1;POLYGSPP;1;.
CP95156;950801;1;XXXXNEME;3;.
CP95156;950801;1;XXXXOLIG;10;.
CP95156;950801;2;XXXXNEME;1;.
CP95156;950801;2;XXXXOLIG;11;.
CP95156;950801;3;XXXXBIVA;1;.
CP95156;950801;3;XXXXNEME;1;.
CP95156;950801;3;XXXXOLIG;1;.
CP95157;950816;1;ARICWASS;11;.
CP95157;950816;1;CIRR1SPP;1;.
CP95157;950816;1;HYPEXSPP;1;.
CP95157;950816;1;NEPHPICT;1;.
CP95157;950816;1;SCOLRUBR;3;.
CP95157;950816;1;SPIOBOMB;1;.
CP95157;950816;1;TAGEDIVI;1;.
CP95157;950816;1;XXXXBIVA;1;.
CP95157;950816;1;XXXXOLIG;1;.
CP95157;950816;2;ACANXSPP;1;.
CP95157;950816;2;CAULXSP1;1;.
CP95157;950816;2;MICRFRAG;6;.
CP95157;950816;2;NEPHBUCE;4;.
CP95157;950816;2;OLIVMUTI;2;.
CP95157;950816;2;PROTDEIC;3;.
CP95157;950816;2;XXXXMYSI;1;.
CP95157;950816;2;XXXXNEMA;1;2
CP95157;950816;2;XXXXNEME;2;.
CP95158;950815;1;AMPEVADO;21;.
CP95158;950815;1;AMPEXSPP;8;.
CP95158;950815;1;ARABIRIC;5;.
CP95158;950815;1;CHIRXXSP;1;.
CP95158;950815;1;CIRR1SPP;8;.
CP95158;950815;1;COROSIMI;17;.
CP95158;950815;1;CYATBURB;19;.
CP95158;950815;1;DIODXXSP;1;.
CP95158;950815;1;EUPOXSPP;2;.
CP95158;950815;1;EXOGDISP;14;.
CP95158;950815;1;GLYCAMER;1;.
CP95158;950815;1;HETEFILI;42;.
CP95158;950815;1;HYPEXSPP;2;.
CP95158;950815;1;MAERCARO;3;.
CP95158;950815;1;MARPSANG;3;.
CP95158;950815;1;MEDIAMBI;1;.
CP95158;950815;1;MONTDORS;3;.
CP95158;950815;1;NEANSUCC;17;.
CP95158;950815;1;PODALEVI;3;.
CP95158;950815;1;POLYDSPP;1;.
CP95158;950815;1;SABEVULG;1;.
CP95158;950815;1;SCOLRUBR;51;.
CP95158;950815;1;SCOLTENU;4;.
CP95158;950815;1;SPHAXSPP;1;.
CP95158;950815;1;SPHEANTI;1;.
CP95158;950815;1;SPIOOCUL;1;.
CP95158;950815;1;STREBENE;77;.
CP95158;950815;1;THARXSPP;7;.
CP95158;950815;1;UNCISERR;9;.
CP95158;950815;1;XXX1CARI;1;.
CP95158;950815;1;XXXXACTI;3;.
CP95158;950815;1;XXXXCAPI;1;.
CP95158;950815;1;XXXXCIRR;18;.
CP95158;950815;1;XXXXMYSI;1;.
CP95158;950815;1;XXXXOLIG;14;.
CP95158;950815;2;ARICWASS;6;.
CP95158;950815;2;CHIRXXSP;1;.
CP95158;950815;2;CIRR1SPP;6;.
CP95158;950815;2;GLYCAMER;2;.
CP95158;950815;2;HETEFILI;2;.
CP95158;950815;2;HYPEXSPP;2;.
CP95158;950815;2;PARAPINN;1;.
CP95158;950815;2;SCOLETEX;2;.
CP95158;950815;2;SCOLRUBR;2;.
CP95158;950815;2;SPHEANTI;1;.
CP95158;950815;2;STREBENE;12;.
CP95158;950815;2;THARXSPP;4;.
CP95158;950815;2;XXXXBIVA;2;1
CP95158;950815;2;XXXXMYSI;1;.
CP95158;950815;2;XXXXOLIG;1;.
CP95158;950815;2;XXXXPORI;1;.
CP95159;950828;1;CORBCONT;1;.
CP95159;950828;1;NEPHBUCE;3;.
CP95159;950828;1;PROTDEIC;4;.
CP95159;950828;1;SYLLXXSP;1;.
CP95159;950828;1;XXXXHESI;1;.
CP95159;950828;1;XXXXNEME;2;.
CP95159;950828;2;ARICWASS;17;.
CP95159;950828;2;CIRR1SPP;4;.
CP95159;950828;2;NEPHPICT;1;.
CP95159;950828;2;SCOLRUBR;2;.
CP95159;950828;2;STREBENE;3;.
CP95159;950828;2;THARXSPP;1;.
CP95159;950828;2;XXXXACTI;4;.
CP95159;950828;2;XXXXBIVA;3;.
CP95159;950828;2;XXXXCAPR;1;.
CP95159;950828;2;XXXXNEMA;1;2
CP95159;950828;2;XXXXOLIG;3;.
CP95160;950829;1;AMPEXSPP;3;.
CP95160;950829;1;APSEXXSP;12;.
CP95160;950829;1;ARABIRIC;3;.
CP95160;950829;1;ARICFRAG;3;.
CP95160;950829;1;BEMLUNIC;8;.
CP95160;950829;1;CAPRXXSP;1;.
CP95160;950829;1;CYATBURB;2;.
CP95160;950829;1;DIODXXSP;2;.
CP95160;950829;1;EOBRSPIN;5;.
CP95160;950829;1;ERICXSPP;7;.
CP95160;950829;1;EUPOXSPP;1;.
CP95160;950829;1;EXOGDISP;7;.
CP95160;950829;1;GAMMXSPP;2;.
CP95160;950829;1;GLYCAMER;4;.
CP95160;950829;1;GLYCSOLI;1;.
CP95160;950829;1;LEPTVIRG;1;.
CP95160;950829;1;MAERCARO;5;.
CP95160;950829;1;MEDIXSPP;22;.
CP95160;950829;1;OSTREQUE;1;.
CP95160;950829;1;PANOOCCI;13;.
CP95160;950829;1;PARAPINN;1;.
CP95160;950829;1;PIROROBE;4;.
CP95160;950829;1;POLYCORN;1;.
CP95160;950829;1;PRIOXSPP;24;.
CP95160;950829;1;SCOLRUBR;23;.
CP95160;950829;1;SCOLTENU;7;.
CP95160;950829;1;SPHEANTI;10;.
CP95160;950829;1;TELLXSPP;1;.
CP95160;950829;1;THARXSPP;1;.
CP95160;950829;1;XXX1CARI;1;.
CP95160;950829;1;XXX2AMPH;1;1
CP95160;950829;1;XXX2OSTR;1;2
CP95160;950829;1;XXXXACTI;3;.
CP95160;950829;1;XXXXBIVA;1;.
CP95160;950829;1;XXXXCAPR;6;.
CP95160;950829;1;XXXXCIRR;2;1
CP95160;950829;1;XXXXECTO;2;.
CP95160;950829;1;XXXXNEMA;1;2
CP95160;950829;1;XXXXNEME;1;.
CP95160;950829;1;XXXXOLIG;3;.
CP95160;950829;1;XXXXOPHI;5;.
CP95160;950829;1;XXXXPORC;7;.
CP95160;950829;2;AMPEXSPP;3;.
CP95160;950829;2;ARABIRIC;3;.
CP95160;950829;2;BHAWHETE;1;.
CP95160;950829;2;CYATBURB;2;.
CP95160;950829;2;DRILXXSP;1;.
CP95160;950829;2;ERICXSPP;1;.
CP95160;950829;2;EXOGDISP;4;.
CP95160;950829;2;GLYCAMER;4;.
CP95160;950829;2;GLYCSOLI;1;.
CP95160;950829;2;MEDIAMBI;10;.
CP95160;950829;2;MICRGRAC;11;.
CP95160;950829;2;MONTDORS;2;.
CP95160;950829;2;PANOOCCI;3;.
CP95160;950829;2;PARAPINN;4;.
CP95160;950829;2;PECTGOUL;1;.
CP95160;950829;2;SCOLRUBR;19;.
CP95160;950829;2;SCOLTENU;13;.
CP95160;950829;2;SIGATENT;1;.
CP95160;950829;2;SPIOOCUL;4;.
CP95160;950829;2;TAGEDIVI;2;.
CP95160;950829;2;XXX1POLY;1;.
CP95160;950829;2;XXX2OSTR;1;2
CP95160;950829;2;XXXXACTI;1;.
CP95160;950829;2;XXXXALPH;1;.
CP95160;950829;2;XXXXBIVA;1;.
CP95160;950829;2;XXXXNEMA;2;2
CP95160;950829;2;XXXXORBI;1;1
CP95160;950829;2;XXXXSIPU;1;.
CP95161;950830;1;CAULXSP1;7;.
CP95161;950830;1;CIRR1SPP;2;.
CP95161;950830;1;GLYCAMER;1;.
CP95161;950830;1;HETEFILI;7;.
CP95161;950830;1;MEDIXSPP;3;.
CP95161;950830;1;MOORPALL;1;.
CP95161;950830;1;NEANSUCC;11;.
CP95161;950830;1;NEPHPICT;2;.
CP95161;950830;1;ODONXSPP;3;.
CP95161;950830;1;PARAPINN;6;.
CP95161;950830;1;PARPLONG;43;.
CP95161;950830;1;PODALEVI;1;.
CP95161;950830;1;POLYDSPP;1;.
CP95161;950830;1;SCOLRUBR;7;.
CP95161;950830;1;SCOLTENU;1;.
CP95161;950830;1;STREBENE;3;.
CP95161;950830;1;SYLLXXSP;4;.
CP95161;950830;1;THARXSPP;1;.
CP95161;950830;1;XXXXNEMA;6;2
CP95161;950830;1;XXXXNEME;3;.
CP95161;950830;1;XXXXOLIG;91;.
CP95161;950830;2;ARICWASS;1;.
CP95161;950830;2;CAULXSP1;13;.
CP95161;950830;2;MEDIXSPP;1;.
CP95161;950830;2;MICRFRAG;4;.
CP95161;950830;2;NEPHBUCE;2;.
CP95161;950830;2;PARPLONG;71;.
CP95161;950830;2;STREXXSP;28;.
CP95161;950830;2;XXXXNEMA;17;2
CP95161;950830;2;XXXXNEME;9;.
CP95161;950830;2;XXXXOLIG;337;.
CP95161;950830;2;XXXXSPIO;1;.
CP95162;950829;1;AMERXSPP;1;.
CP95162;950829;1;SYNAXXSP;1;.
CP95162;950829;1;XXXXNEME;3;.
CP95162;950829;1;XXXXOLIG;7;.
CP95162;950829;2;CHIRALMY;3;.
CP95162;950829;2;XXXXNEME;5;.
CP95162;950829;2;XXXXOLIG;2;.
CP95163;950829;1;ALPHNORM;1;.
CP95163;950829;1;AMPEVADO;1;.
CP95163;950829;1;BATECATH;70;.
CP95163;950829;1;CAULXSP1;8;.
CP95163;950829;1;CORBBARR;2;.
CP95163;950829;1;CYATBURB;8;.
CP95163;950829;1;EXOGDISP;2;.
CP95163;950829;1;GLYCAMER;1;.
CP95163;950829;1;GLYCSOLI;3;.
CP95163;950829;1;HEMIELON;2;.
CP95163;950829;1;HETEFILI;1;.
CP95163;950829;1;HEXAANGU;1;.
CP95163;950829;1;MAERCARO;1;.
CP95163;950829;1;MEDIAMBI;5;.
CP95163;950829;1;MEDIXSPP;10;.
CP95163;950829;1;MONTDORS;9;.
